6.095 79
11.818 79
15.659 25
19.898 25
20.517 40
23.54 25
28.715 25
29.67 26
35.877 114
36.171 26
36.476 9
45.993 26
47.866 116
50.931 116
53.638 114
54.095 116
56.829 22
57.694 116
58.733 114
58.761 25
61.801 24
62.232 26
65.218 108
67.14 27
68.116 106
68.271 22
68.364 24
69.757 23
70.485 26
72.946 27
76.642 25
76.736 23
78.101 27
83.78 27
84.318 72
87.573 16
87.907 72
91.201 27
93.827 25
95.271 79
97.529 25
97.946 26
98.454 27
98.589 23
100.964 79
102.655 25
105.677 27
114.757 22
115.011 108
115.999 25
118.871 24
120.475 114
129.624 106
130.285 30
134.146 30
134.729 26
136.118 27
142.146 27
146.869 25
147.646 27
150.864 25
153.355 26
156.364 25
158.855 107
167.159 27
170.618 26
170.832 29
171.762 116
173.574 27
174.468 29
174.826 106
174.827 116
177.993 116
179.504 22
180.062 27
181.653 116
186.319 23
189.453 25
189.694 114
189.927 30
191.739 111
193.75 30
194.703 114
194.981 111
197.262 25
198.792 111
199.073 27
199.93 22
204.315 25
206.365 27
211.344 25
220.307 69
220.341 27
223.208 25
225.098 27
225.697 112
227.746 26
228.066 23
228.303 25
228.822 50
231.786 113
232.414 50
233.79 27
237.916 25
240.126 110
241.437 26
241.577 25
242.076 22
243.18 107
246.832 25
247.17 110
250.426 27
252.047 110
255.459 26
256.356 25
260.555 25
263.306 27
265.232 26
265.404 30
268.998 114
269.254 30
271.061 106
275.895 118
276.227 26
279.436 107
281.114 118
284.046 79
290.124 79
290.336 26
291.851 27
298.342 26
298.364 25
302.139 114
302.483 25
302.982 29
305.837 114
306.607 29
309.091 25
309.918 112
310.667 26
310.754 27
315.807 112
316.724 20
316.962 27
317.312 26
320.807 30
323.747 50
324.162 27
324.503 25
324.624 30
327.314 114
327.334 50
328.605 25
329.36 108
334.019 25
336.277 27
350.79 25
354.399 25
358.69 25
359.839 116
360.679 27
361.037 118
362.903 116
365.82 25
366.066 116
369.7 116
370.111 27
373.828 79
375.575 27
379.724 79
383.969 27
384.858 30
385.841 25
387.423 24
388.679 30
393.603 27
397.02 108
398.045 26
401.043 27
402.586 25
406.092 110
406.669 29
406.835 25
410.293 29
414.117 27
415.229 25
416.529 26
423.757 27
425.718 50
429.117 26
429.308 50
430.298 24
431.75 22
434.14 25
435.11 27
436.564 29
439.519 110
440.109 29
444.158 25
446.811 29
448.28 109
448.615 26
450.383 27
454.016 25
455.422 27
457.969 25
460.22 12
462.583 107
466.985 27
469.673 25
471.909 22
472.516 26
473.58 25
479.349 26
481.674 54
482.95 106
483.428 25
483.753 27
485.222 110
486.826 54
487.754 23
492.54 29
494.639 111
495.991 23
496.151 29
496.517 22
497.886 111
497.975 25
498.768 26
501.669 113
501.781 111
504.318 50
506.305 107
507.896 50
507.913 22
508.59 26
508.929 25
509.615 9
509.796 23
510.04 79
511.268 115
512.245 24
512.705 22
513.152 27
513.558 25
514.016 9
514.249 23
514.392 30
515.46 112
515.873 116
515.978 26
516.046 79
517.624 25
517.856 24
518.186 30
518.936 116
519.59 23
519.833 112
520.218 27
520.324 22
521.793 25
522.095 116
522.157 9
523.175 24
523.496 26
525.229 23
525.715 116
525.912 114
526.112 27
526.113 25
527.339 13
527.586 14
528.277 26
530.204 25
530.61 24
530.952 114
531.926 27
532.604 23
532.879 26
533.365 118
533.733 111
534.564 18
534.901 0
535.406 25
536.003 117
536.756 23
536.773 24
536.785 27
536.969 111
537.192 22
537.516 9
538.937 18
539.084 118
539.259 26
540.699 25
540.747 27
540.809 111
541.421 23
541.773 110
542.685 24
542.922 18
543.235 22
543.765 113
544.907 27
546.414 25
547.215 26
547.848 24
547.877 23
548.029 116
548.218 18
548.242 113
548.404 30
548.545 9
549.455 29
550.931 25
551.091 116
551.13 27
551.581 14
551.588 18
551.734 26
552.11 30
552.442 23
553.05 29
553.905 24
554.243 116
554.785 22
555.187 18
555.591 112
555.871 26
555.906 27
556.194 13
556.644 9
557.266 25
557.823 116
558.213 23
558.7 10
559.877 111
560.427 27
560.586 24
560.732 14
560.887 26
561.223 16
562.096 25
562.866 22
563.116 111
565.259 17
565.363 27
566.05 108
566.335 10
566.583 23
566.916 111
567.973 25
568.099 109
568.189 24
568.656 107
569.831 18
569.983 114
570.651 27
570.77 17
571.228 108
572.3 12
572.435 10
