% Model:              Test1.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 5 2023, 19:35
% Dimension:          3
% Nodes:              18684
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-82.99999999999999        314.0000000000001        5                        205.47235293107775
-82.1101786657316         311.10606985555825       4.999999999999998        205.47237432687524
-81.23126185533977        313.8505978173159        7.987630872747375        189.5053905728188
-84.99999999999999        312.0000000000001        5                        205.47235924525515
97.00000000000009         286.0000000000001        5                        192.03336603319048
95.55623656665318         283.2566969361117        5                        257.08420226348454
97.39506680037782         285.9170294655388        6.537131012028285        219.14327124255632
93.58329189911788         284.7706179748444        5                        259.012394593759
99.00000000000009         284                      5                        192.03338979904535
100.25896568003218        285.722376669145         5                        192.03332772809065
82.87206619816753         287.508630778745         5                        231.82425326319398
85.00000000000004         286.0000000000001        5                        231.82431758825427
81.84023732154608         287.92115908780835       8.79655534181568         255.32217739647896
83.00000000000006         284.0000000000001        5                        231.82433121716375
83.62006420453396         283.5010002149877        9.20260830479014         294.3321781383739
112.80811363458109        232.10969349640132       5                        401.6105736905155
114.99999999999999        229.99999999999994       5                        401.61047565690274
114.8720661981674         233.50863077874482       5                        401.61053924459924
115.05853836714249        230.38437230848024       10.144738872057422       325.3047166239127
117                       231.99999999999997       5                        401.61043060464647
112.14810315818806        229.99999999999991       5                        401.610550749257
65.00000000000004         312.0000000000001        5                        231.8237358134356
68.02938632698819         310.96810184875477       5                        231.82377510394056
67.00000000000006         314.0000000000001        5                        231.8237215853064
64.82471101592802         310.51747877063355       7.040474626072515        207.64287484131816
65.00000000000003         308.7634855861815        5                        231.82377702568493
-117                      286.0000000000001        5                        231.61958877366527
-114.99999999999993       284.0000000000001        5                        231.61963700234884
-113.74103431999089       285.722376669181         5                        231.6195777805717
-116.21783384313359       286.6807471205663        7.549309537647219        251.11435669072034
-113.99894085521076       287.97674479563614       5                        231.61953755369
-116.99999999999999       289.2365142305148        5                        231.61951586966944
-99                       314.0000000000001        5                        231.6190576190605
-97.00000000000001        312.0000000000001        5                        231.61907605266225
-99.88869185498984        310.3116722895076        9.28582483484166         209.9824286136348
-101.73674682786744       311.3003773917709        5                        231.61911025994465
-82.69935736996281        309.5240390646149        9.362648186294445        195.5903305394974
-84.6544300742535         315.6478145514035        8.801475541504926        181.9956033270333
-82.50992037055491        318.7540269285876        8.24030289671541         172.1782410094584
-82.0092634786272         316.903971531596         5                        181.05318279115562
-85.40908244236466        315.589372862279         5                        185.14548219806474
-89.33396094889706        313.38187839409744       5                        190.79057604840864
-85.00000000000001        308.76348558618145       5                        205.47239119557523
-86.79893977795207        312.54160217421935       9.362648186294445        189.77380765175428
-88.6469202134263         309.56653868186186       5                        199.81003958196268
-82.18641825606073        313.7011956346316        10.975261745494752       183.8034885199903
-90.69550344592712        314.88704716305773       10.415463695666212       184.29624652061494
-97.18488965556783        315.2301493581741        11.514296356238752       187.1542769264515
-116.99999999999997       312.0000000000001        5                        231.6190454741138
-114.87107483556635       310.3431046031568        5                        231.6190878542157
-114.99999999999997       314.0000000000001        5                        231.61903788169715
-114.4459257446075        312.2332556252954        8.510948457604634        201.16596330384405
-115.60733866080669       316.0334648655085        8.469598775740131        180.3835095706762
-118.36860893053365       312.55931143970554       6.871384046832624        190.77027952817534
-112.7835531568633        311.33179619112383       5                        231.61908774505497
-111.46704445385069       315.44302296361184       8.255378675030201        192.81297256680014
-112.14810315818804       314.00000000000006       5                        231.61906153334627
68.86635864491788         314.6249954208575        9.927676356622534        190.2958524320481
83.00000000000006         314.0000000000001        5                        231.82372524734802
85.00000000000004         312.0000000000001        5                        231.82375156163874
87.02577144605895         315.25832881521393       4.999999999999999        189.85884983165082
82.36426798291241         312.51726484959977       8.786793966744458        204.39239219026607
82.1134286388442          311.1074837343491        5                        231.82378473069008
86.28316624080986         287.1654110700054        9.334285616801171        262.7446955594569
94.75911414189612         282.00257680631717       9.155489325484169        280.4213971429578
88.33369150473426         282.4950643937147        9.334285616801171        299.68017907736345
97.00000000000001         258                      5                        401.6111141682849
99                        260                      5                        401.61103991289286
98.26961181153654         258.7292969167976        9.319651698872073        451.66642664307614
100.0293863269882         256.96810184875466       5                        401.61097465822303
85.00000000000001         258.00000000000006       5                        1477.1391805001438
87.75656595185177         256.9548622690074        4.999999999999999        926.1900666638741
85.78182690550231         256.3794179567211        8.31713915469918         973.8688361370918
85.00000000000001         254.76237843327465       4.999999999999999        1477.1391805001438
82.06640981982041         255.8907825733516        7.050143087008933        1251.599549622995
65.00000000000003         286.0000000000001        5                        231.82428021544231
67.00000000000009         284.0000000000001        5                        231.8243272608059
68.25896621856953         285.7223768585135        5                        231.824267169954
66.08819882826941         286.7768643707617        6.978019920213013        249.93242774037105
68.00118491877971         287.9768401196289        5                        231.8242273883588
-81.74103461963175        285.72237642149895       5                        205.47269851697092
-82.99999999999997        284                      5                        205.4727532305415
-81.12979084928473        285.6142722732867        8.512314748193411        235.29289639798318
-85.00000000000001        286.0000000000001        5                        205.47273843156717
-66.99999999999999        314.0000000000001        5                        205.4722810133321
-68.46139969426858        311.47070207740205       5                        205.4723269746948
-66.02428152747649        311.6357107936587        7.513963394599586        186.17640601802475
-69.1945431498812         315.143916644083         9.260775615664649        174.71896669627134
-65                       312.0000000000001        5                        205.47229589440985
-67.31673525090318        309.34524795187076       4.999999999999999        205.4723381824617
99.00000000000004         314.0000000000001        5                        192.03299283200278
97.00000000000006         312.0000000000001        5                        192.03299995449086
99.04326551280573         313.50483815257377       7.54760048384902         180.5321505301123
95.82011456120989         315.8822510442699        4.999999999999999        174.77652495729623
99.8898213342303          311.1060698555851        5                        192.03301096913714
114.89965677869628        317.13263093142933       5                        156.23380971705055
110.4151248718065         317.5796531296525        5                        159.85895308681174
111.94584936107789        314.0000000000001        5                        192.03293154744946
113.24269969059674        317.53897801205204       8.83243492108607         152.45021631962655
106.67144991330065        315.80966386514126       8.879132177705682        166.427118498912
115.00000000000006        314.0000000000001        5                        192.03289607391596
111.44110530837247        312.03706707422475       7.966970316285988        176.63697994327293
113.53860030633426        311.47070207486905       5                        192.03294598479124
115.21465343594122        313.11292206444773       8.83243492108607         164.36050581171773
117.0000000000001         312.0000000000001        5                        192.0328994673521
118.52466397790187        314.31894168994285       5                        158.73120065480342
114.68326474943099        309.3452479518432        4.999999999999999        192.032956747579
116.64695602683909        308.12000806807464       9.704783604262072        166.92208625540118
117.82293018074706        318.0847113818634        10.489756200861825       139.74129787878758
117.47841928888424        321.9091683066734        5                        131.1490003368945
111.53116358267894        323.50480392155805       12.317070224695616       135.8348990726008
120.8390801154083         317.66313282498146       5                        134.4927191259167
119.0130406182007         232.72220299776154       10.048888809750348       301.6881952181847
116.6375499196476         237.17378183181702       8.027672379414057        349.7929900334919
116.9999999999999         235.23762156672532       4.999999999999998        401.6104948706095
117.00000000000006        286.0000000000001        5                        192.0332016287634
114.87199326074474        287.5087756917257        5                        192.0331976373291
117.30248743883786        285.16260166153296       8.460232264328507        193.55484462020289
117.00000000000009        289.23762156672547       4.999999999999999        192.03317484956688
115.00000000000006        284.0000000000001        5                        192.03322073550015
119.3261248163213         287.3338234446347        5                        183.55244180235806
119.64842017170115        284.89912276974434       4.999999999999998        186.83847027282147
118.86643295744959        290.38207288109317       8.805724024639131        180.15020272532104
112.61118616023388        285.42091503241556       8.871491052040046        203.34062548760633
113.36637864917017        281.1911360084428        8.3557458275111          216.9847531607256
114.42799683564886        289.4441578115569        7.193618138284496        191.67447785983856
99.77684332314098         283.0965945710123        10.165961588441009       250.31289716497923
96.99999999999999         231.99999999999997       5                        401.6111287790385
95.56496982366089         229.14829113842973       5                        494.22958629467354
99.00000000000001         229.99999999999991       5                        401.611055957278
96.46020985770217         229.8248731077879        9.499123039460255        481.0169598851358
111.99743082979145        234.49252157520723       12.340956420945064       344.5198072227559
121.02608123640148        230.20678442879776       15.097777619500697       263.7603288760601
-117.00000000000001       308.7634855861815        5                        231.61908604980485
-84.25353095160729        319.32486081413543       5                        171.6759612140925
-89.27480353207334        318.01817821700394       5                        176.87574285814824
-95.01412974298114        315.04163067626604       5                        195.53419931389845
-65                       308.76237843327476       5                        205.4723227715529
-64.99999999999999        286.0000000000001        5                        205.47259317724112
-66.99999999999999        284.0000000000001        5                        205.4726088036959
-64.55799404961229        284.4116000193436        7.055554268833506        211.42223269058792
-67.1280066616198         287.5087770188606        5                        205.4725843664481
-69.99425437921187        285.1024730575421        7.795638708907667        217.87719243537043
-66.85869315101755        282.7708153329168        8.483347994168016        222.7103743185568
-64.77845529649342        282.4995634455952        5                        217.54016789174483
-62.35055881457499        284.914929953576         5                        205.34779875261708
-62.57173418411066        287.3938529479558        5                        200.9653655212346
87.73545197178544         258.95443050102506       5                        872.1136769767976
85.11645409860265         262.11862243356245       8.913595813571277        777.0179174086492
82.63390741594682         258.7627598347707        8.396470751997251        1028.4629063796867
82.1134286388442          257.107483734349         5                        1477.1391805001435
83                        260                      5                        1477.1391805001435
85.39826306526804         261.31804444810336       5                        901.6933777640214
122.99076347438627        228.63341991175187       9.209877669457319        259.4728226482047
65.00000000000003         289.2365142305148        5                        231.82420790767088
65.75859019849025         283.21680132528024       7.9730255406503305       287.8036437524798
70.52803230550867         283.7929680153967        8.270775122363151        285.4647966631526
63.67337457795332         287.8646462249226        8.371412927740744        250.7142796509286
64.02895654470261         283.45374855926923       5                        277.8843425108757
65.27293920301021         281.09709272053703       5                        311.81749134519094
62.33660054779077         284.8979317808634        5                        265.77593347012356
68.37278836984            316.58657118036376       5                        191.0090764708176
68.32276876727764         316.9494676014064        6.98243292272095         185.81822132588474
65.2642882100213          315.2846843042622        5                        192.98613649925267
62.71503602140195         310.96506279434413       5                        197.0335268204826
114.11342863884416        257.107483734349         5                        401.6105253821042
116.99999999999996        258.00000000000006       5                        401.61042767874454
113.100237473454          259.11035686537633       8.94827288114781         344.9429834088534
116.69855106959922        255.96258291040894       8.102316980851656        339.5104837380031
114.99999999999999        260                      5                        401.6104229107186
112.14810315818806        260                      5                        401.61053143885425
117.77962230607484        259.4563574932846        8.21092290738539         311.90710992833914
118.19621829081333        257.2313483517742        11.421845814770782       297.82012390048016
116.68244952991813        262.3134552537261        11.349456881829022       288.9521788345207
120.67408216186224        256.11199290982455       5                        299.40160613831677
68.5026579454912          280.0664501455261        5                        334.91639588763525
85.69957687521286         282.45191773137134       5                        296.7038956914593
90.02245546731821         262.421111549228         5                        631.0887295048968
95.51833945283742         262.1164646278788        4.999999999999999        483.4574589971762
117.00000000000001        204.00000000000014       5                        211.931192341102
114.11342863884427        203.1074837343491        5                        211.93119487890743
117.00000000000001        200.76237843327476       5                        211.93116774138392
116.17380563100122        203.62647543289654       7.823303746496744        212.88742155585172
115.00000000000001        206.00000000000014       5.000000000000003        211.93120866650222
112.14810315818806        206.00000000000014       5.000000000000003        211.9312239655942
113.27590771925018        207.97909237158657       7.281219556714267        230.14306206923933
109.9631536646351         203.99560011261184       9.733972161177872        225.6124731000609
120.90652372777112        233.601101315687         5                        300.4304046663206
121.10564636859465        229.6265684918158        5                        283.783610055878
117.4865357833482         228.31376228182432       5                        316.619523898031
115.1141745616325         224.8554938695539        10.04888880975035        295.58180999959603
113.72400790998566        226.5090430311373        5                        325.48553114074565
-63.43743814554045        314.3047915119464        5                        172.1288648781526
-63.99384107527084        317.6921928727894        11.450454236801235       155.80218513643013
-62.601384075710286       311.736541998698         9.294271437880294        169.1506287411263
64.68927692414908         315.123070895797         7.633944580078425        185.24059374621757
60.39529382053705         310.41461213260845       8.76893716952391         182.29777055291518
64.62858421961361         313.65921906606974       11.446252047572239       181.9333317223069
66.01739286216348         318.6285528016862        5                        173.1156240315356
63.080635162085514        313.32335212383106       4.999999999999998        190.51729946844964
61.22364778913812         317.40940282127843       5                        164.27635556001266
-119.50334464101168       287.19083839859985       4.999999999999999        244.32396551116057
-119.69700448448191       284.93348010190914       5                        260.00129648730007
-119.48445230075399       283.4793224798864        8.058003372352273        276.1687157767695
-117.88209537724077       283.5811198175849        4.999999999999999        270.3745208296387
-119.30690052571795       310.962312000064         5                        193.03726930407748
-116.70899857934964       315.2888747139249        5                        189.6806940443844
-113.59601190308095       316.4678912013986        5                        189.6289781567457
