timestamps population node_ids
29.000000000100275 v1 0
2084.667559032177 v1 2
2066.3735988219305 v1 2
2421.3561027684077 v1 1
2383.2728824162227 v1 1
2375.5808906019074 v1 1
2361.532247447313 v1 1
2342.344829918294 v1 1
2332.2452100282458 v1 1
2314.797288066737 v1 1
2309.277477728102 v1 1
2302.829102265999 v1 1
2292.7726080578605 v1 1
2260.486076975687 v1 1
2169.6659700713444 v1 1
2141.0118337783524 v1 1
2133.41622546909 v1 1
2063.575241975318 v1 1
2026.231250173548 v1 1
2181.199999999269 v1 0
2145.299999999139 v1 0
1947.4961271869547 v1 6
1924.6961725389654 v1 6
1860.576179263825 v1 6
1839.5871577124744 v1 6
1833.5624443288848 v1 6
1782.4549304494994 v1 6
1774.9587713881049 v1 6
1753.8726508112684 v1 6
1570.0467303548462 v1 6
2094.487039680197 v1 2
1563.1273433507508 v1 6
2131.0974132861675 v1 2
2242.511393105269 v1 2
2485.442224622702 v1 4
2429.461655288808 v1 4
2371.6185721936795 v1 4
2360.2376874554348 v1 4
2331.686116054313 v1 4
2315.8437679514805 v1 4
2239.198351162707 v1 4
2207.69646964707 v1 4
2186.5818621406697 v1 4
2170.9635681223776 v1 4
2131.1396301771892 v1 4
2079.4296747521907 v1 4
2060.721769651806 v1 4
2035.5564147137295 v1 4
2413.02308857476 v1 3
2371.7081295646813 v1 3
2345.082275604371 v1 3
2298.616809724922 v1 3
2293.689276639668 v1 3
2191.1988274518035 v1 3
2179.279461189054 v1 3
2173.465719547399 v1 3
2114.7031765056545 v1 3
2454.11475847272 v1 2
2396.492415391248 v1 2
2341.718913539829 v1 2
2315.961294779316 v1 2
2266.866535296176 v1 2
2256.581740328411 v1 2
2164.751245279367 v1 2
1546.5047928485187 v1 6
1502.970113909802 v1 6
1984.485698259073 v1 5
1854.5395558676491 v1 3
1838.184317833836 v1 3
1830.4333363285552 v1 3
1804.369410452205 v1 3
1757.3978382937396 v1 3
1558.7685610820984 v1 3
1540.1481146296471 v1 3
1976.2281956994711 v1 2
1947.0279233466863 v1 2
1931.4763332501288 v1 2
1871.5203641386581 v1 2
1855.1825133774173 v1 2
1847.5415312342934 v1 2
1841.6212103829496 v1 2
1826.4406315289368 v1 2
1813.510618052504 v1 2
1769.2823753781852 v1 2
1753.630143700874 v1 2
1725.0999061798066 v1 2
1718.3848647332466 v1 2
1692.2841537631045 v1 2
1689.1947144255605 v1 2
1682.3392738301416 v1 2
1654.4239139102524 v1 2
1590.0559362474814 v1 2
1535.0056626797016 v1 2
1969.3134926722641 v1 1
