timestamps population node_ids
410.9592740931084 LGN 0
1482.8878065249635 LGN 37
1875.1230681497448 LGN 37
1902.5167441081292 LGN 37
1985.4036875901559 LGN 37
40.7541439930067 LGN 38
532.0906677583489 LGN 38
667.5824076326136 LGN 38
1005.8117517913063 LGN 38
1012.9311074743438 LGN 38
1075.7136849755702 LGN 38
1133.3832492674844 LGN 38
1158.365650079774 LGN 38
1408.3913066437078 LGN 38
1596.4057123667285 LGN 38
1666.3567198332605 LGN 38
1767.385458780419 LGN 38
1961.14589430483 LGN 38
1462.7147331723556 LGN 37
120.7101133263578 LGN 39
1337.0469421532366 LGN 37
805.5424564587855 LGN 37
1511.648371852321 LGN 35
1540.8804172248206 LGN 35
1973.2448450986133 LGN 35
248.15225803704385 LGN 36
410.1351205742092 LGN 36
709.579606325327 LGN 36
785.412606774283 LGN 36
825.9388297850622 LGN 36
909.1184778928323 LGN 36
978.0925955349127 LGN 36
998.4928290687926 LGN 36
1323.3174333884954 LGN 36
1362.707024097854 LGN 36
1366.3134601209676 LGN 36
224.73425237358342 LGN 37
594.5259016942713 LGN 37
710.4250924025038 LGN 37
906.9648082401714 LGN 37
1367.8602152507801 LGN 35
573.2861062060026 LGN 39
843.2952223279002 LGN 39
1492.1547553486298 LGN 40
1593.0245947405633 LGN 40
1821.213466189476 LGN 40
378.19616420393936 LGN 41
541.3272924558302 LGN 41
609.467371853014 LGN 41
643.7238919849251 LGN 41
741.1845914698047 LGN 41
981.439183875488 LGN 41
1019.3212832882447 LGN 41
1111.2904534928841 LGN 41
1197.9958635770681 LGN 41
1293.8928066408714 LGN 41
1481.1397988110296 LGN 41
1546.1361037755703 LGN 41
1748.3843905966435 LGN 41
706.0843313859856 LGN 42
1457.7009141772 LGN 40
776.5861313483289 LGN 39
1270.5173273468745 LGN 40
1187.9639342265102 LGN 40
911.6197066337317 LGN 39
1073.0076958605894 LGN 39
1140.4757938032615 LGN 39
1271.404436679473 LGN 39
1345.5383728122138 LGN 39
1563.6376766413482 LGN 39
1785.0311705053568 LGN 39
1870.5974136792397 LGN 39
58.139176581281006 LGN 40
480.1968902155641 LGN 40
502.31296668600237 LGN 40
657.4025621397858 LGN 40
756.4639997915401 LGN 40
807.149202872108 LGN 40
850.9824353146417 LGN 40
980.5991642833493 LGN 40
1046.296094743549 LGN 40
1198.2315440447753 LGN 40
1302.4690472394182 LGN 35
1292.670702156584 LGN 35
1263.4471966667406 LGN 35
579.7651999716957 LGN 30
771.6478031966993 LGN 30
789.9749527457287 LGN 30
860.7515465697699 LGN 30
977.2094692453985 LGN 30
1403.8493171523714 LGN 30
1497.6893507764999 LGN 30
356.3203515639013 LGN 31
384.349300440032 LGN 31
439.43189777124064 LGN 31
628.3741003768439 LGN 31
639.9155154052771 LGN 31
756.2372807504672 LGN 31
816.6173539208188 LGN 31
897.6457093249883 LGN 31
920.0468621075819 LGN 31
945.3006498698448 LGN 31
241.00668789999486 LGN 30
1086.9403520111694 LGN 31
166.0319084159373 LGN 30
1553.1241768518005 LGN 29
1244.6325065825204 LGN 28
1382.4778451029458 LGN 28
1389.2857650153933 LGN 28
1581.4371904407767 LGN 28
1825.4119858406632 LGN 28
166.8524160469371 LGN 29
301.95339014887975 LGN 29
340.5307560318783 LGN 29
959.7599380456604 LGN 29
1025.6351090551511 LGN 29
1067.102839679413 LGN 29
1077.5512505377708 LGN 29
1302.8135567642782 LGN 29
1326.9382334168085 LGN 29
1345.5967099202596 LGN 29
1474.3265144872864 LGN 29
1547.2497361097526 LGN 29
1732.0782602956579 LGN 29
1143.794646469118 LGN 31
1367.262185440531 LGN 31
1616.4301232816629 LGN 31
237.89200536229404 LGN 34
462.97471196506933 LGN 34
625.4783950254576 LGN 34
976.2271868019208 LGN 34
1316.0430120794854 LGN 34
1331.1047459451047 LGN 34
1484.5288751887406 LGN 34
1629.6536346762534 LGN 34
1669.1342858601556 LGN 34
1750.6668087545327 LGN 34
303.1360483566582 LGN 35
511.62364240968043 LGN 35
678.9430707482668 LGN 35
792.3640956132301 LGN 35
1020.7108125964322 LGN 35
1093.3310192480985 LGN 35
1188.3263788840786 LGN 35
13.77793630798424 LGN 34
1999.8202680391128 LGN 33
1480.3996142910598 LGN 33
1339.5682483379433 LGN 33
1727.6373125138489 LGN 31
62.12807566641533 LGN 32
323.82032090858456 LGN 32
625.9076299592302 LGN 32
727.717118519099 LGN 32
763.6906048506888 LGN 32
1097.5519342933364 LGN 32
1228.5639695720856 LGN 32
967.4824526102722 LGN 42
1420.0038836785068 LGN 32
1764.6971287364709 LGN 32
125.81783855667207 LGN 33
292.92204073245375 LGN 33
836.7745574101624 LGN 33
894.2934860789218 LGN 33
933.4485733223655 LGN 33
1185.2428659991442 LGN 33
1301.8669775643034 LGN 33
1524.131595291881 LGN 32
1231.8486960871319 LGN 42
1272.1799522344973 LGN 42
1349.3324237680665 LGN 42
1988.874550023952 LGN 62
52.3448253746925 LGN 63
119.65799985780086 LGN 63
1779.1683778889706 LGN 64
415.2741647142588 LGN 65
1909.1928160028406 LGN 65
450.42042546916497 LGN 67
177.64040943258175 LGN 68
485.71977596548925 LGN 68
505.08931179190284 LGN 69
1915.2072518440928 LGN 69
66.15295233766601 LGN 70
535.8268737704034 LGN 70
449.1772075287441 LGN 72
108.0508646048795 LGN 73
414.08393705153884 LGN 73
418.7840689108549 LGN 74
1674.4717514173167 LGN 62
1865.6344255345944 LGN 74
525.0596564528869 LGN 62
1614.0498959692152 LGN 61
315.35553966267054 LGN 54
391.00496678098153 LGN 54
82.07313956658979 LGN 55
340.55133790485814 LGN 56
1850.260034331853 LGN 56
3.5564434660617 LGN 57
106.05077041088008 LGN 57
351.61500960689995 LGN 57
1676.0098407316586 LGN 57
1783.9531302663086 LGN 57
1897.5827594015616 LGN 57
255.54970620730512 LGN 58
451.4361747220916 LGN 58
1881.7681738083324 LGN 58
1755.7016659877345 LGN 59
516.091197529319 LGN 60
1939.5495314747727 LGN 60
342.3564353548363 LGN 62
58.50537195634472 LGN 75
1977.0044716131479 LGN 75
75.20719149356646 LGN 76
1957.9027986009028 LGN 89
260.9586400226908 LGN 90
1844.7859172057995 LGN 90
481.8897139128419 LGN 91
41.024958217293246 LGN 92
1827.822315289383 LGN 92
18.466100951345123 LGN 93
292.61746551881384 LGN 93
1605.4000527549344 LGN 93
1686.8024470337616 LGN 93
1926.7657744072094 LGN 93
1766.163516587926 LGN 94
252.1564883744709 LGN 96
1963.9317707622727 LGN 96
174.6747171053401 LGN 97
1671.748832993446 LGN 97
72.21562785832954 LGN 99
1673.5403927987095 LGN 89
1756.6116762875747 LGN 87
510.02309083995084 LGN 87
422.11219082998167 LGN 87
487.917426792068 LGN 76
1853.6078143941352 LGN 76
47.5187230837459 LGN 79
438.5461417680088 LGN 80
218.82806649931962 LGN 81
500.59731903838065 LGN 81
1881.7259423315038 LGN 82
23.09846073428897 LGN 83
144.77713336170228 LGN 54
411.55900514354363 LGN 83
96.58934567224699 LGN 84
313.2854954679612 LGN 84
213.47223310719014 LGN 85
1610.991365801396 LGN 85
1802.8781780156855 LGN 85
246.43141465496743 LGN 86
1820.3992900304654 LGN 86
1900.855026942195 LGN 86
1679.9022511704086 LGN 83
1177.4362216932525 LGN 28
78.68497063027584 LGN 53
265.1552181553353 LGN 51
732.0583388832367 LGN 44
1184.5539976713767 LGN 44
1393.5297584419227 LGN 44
1397.9971495133939 LGN 44
1420.8613885027796 LGN 44
384.05831638115217 LGN 45
491.2513976420327 LGN 45
646.4417519702934 LGN 45
694.1409080729147 LGN 45
813.5822879230061 LGN 45
834.3830000380464 LGN 45
1169.1025839214615 LGN 45
1218.868944962066 LGN 45
1296.8779356257394 LGN 45
1400.6444077340054 LGN 45
1453.0942772920648 LGN 45
1586.0690923469424 LGN 45
421.195136432546 LGN 44
1762.5817343723108 LGN 45
143.02498490092216 LGN 44
1773.1332216151673 LGN 43
1443.4557992985713 LGN 42
1572.7437071631948 LGN 42
1918.1343246113647 LGN 42
1993.8919573043686 LGN 42
196.16105174677315 LGN 43
309.71193882244245 LGN 43
322.62226044520384 LGN 43
607.7971761599998 LGN 43
738.2266738695427 LGN 43
781.4335425154219 LGN 43
873.3567584811436 LGN 43
881.3305410709091 LGN 43
1006.2337796176579 LGN 43
1156.0488042663333 LGN 43
1200.1003969282722 LGN 43
1211.9074171002476 LGN 43
1661.9178435341366 LGN 43
23.893395458206392 LGN 44
131.93368011690873 LGN 46
270.26918462895765 LGN 46
367.0146508912561 LGN 46
1572.446695027906 LGN 48
1575.2483901166975 LGN 48
1760.9441187808222 LGN 48
1847.368124082243 LGN 48
159.65074940081058 LGN 49
223.39967254917903 LGN 49
630.2853905906287 LGN 49
685.893967440944 LGN 49
725.5592204382692 LGN 49
808.0384184098889 LGN 49
817.7659699082617 LGN 49
996.7993513237744 LGN 49
1016.228601488614 LGN 49
1057.2823034394496 LGN 49
1291.0115727188474 LGN 49
1448.337061284599 LGN 49
1954.3060981076785 LGN 50
872.9927375518753 LGN 48
802.148635762088 LGN 48
1822.4243595298972 LGN 47
1619.5091079790814 LGN 47
1181.919682128699 LGN 46
1324.5830625268961 LGN 46
1892.84494853129 LGN 46
1910.5848057633114 LGN 46
348.49994988187433 LGN 47
670.3959002800493 LGN 47
729.8536608003004 LGN 47
803.0007612656402 LGN 47
1954.3060981076785 LGN 52
910.7247622741536 LGN 47
1055.319701153622 LGN 47
1151.8540118815386 LGN 47
1177.7779461683199 LGN 47
1247.6976790000513 LGN 47
1288.3656118157467 LGN 47
1291.8399588322795 LGN 47
1491.0059584440505 LGN 47
1580.198954899985 LGN 47
942.4980257919747 LGN 47
1117.020126482115 LGN 28
1105.9219896644204 LGN 28
957.2882881305123 LGN 28
1044.5706841759422 LGN 9
1227.5351870480235 LGN 9
1410.4059153898388 LGN 9
1445.0958520636345 LGN 9
1455.3353363745914 LGN 9
1461.252270568432 LGN 9
1475.26206796795 LGN 9
1496.1064033250582 LGN 9
1569.1677763142955 LGN 9
1965.3942448202606 LGN 9
1989.3282144074847 LGN 9
48.54200209950922 LGN 10
349.2379059419403 LGN 10
809.259430100454 LGN 10
870.1436318767238 LGN 10
1148.7536105532465 LGN 10
1224.4108630460732 LGN 10
1018.1697816675612 LGN 9
1467.5015877828546 LGN 10
1000.5464242578005 LGN 9
678.8401039183531 LGN 9
985.1175378342184 LGN 7
1234.476770137227 LGN 7
1269.8002474406924 LGN 7
1322.820108220202 LGN 7
1563.0313087723346 LGN 7
1920.4959416930967 LGN 7
306.0860468018588 LGN 8
313.16834493342486 LGN 8
633.4488784598587 LGN 8
898.5004774291391 LGN 8
956.0886443204524 LGN 8
1022.8146457761724 LGN 8
1052.3058773037544 LGN 8
1467.0336452275833 LGN 8
1931.9177046535794 LGN 8
81.37970782599935 LGN 9
104.29893923589073 LGN 9
970.0437688948309 LGN 9
1622.6705727606125 LGN 10
1889.375094319789 LGN 10
41.45296206775261 LGN 11
1321.4277762230154 LGN 12
1388.5446635835824 LGN 12
1447.8969129654429 LGN 12
1521.1795967393725 LGN 12
1586.617998482578 LGN 12
224.1719970751458 LGN 13
442.48552533209073 LGN 13
708.8227797407109 LGN 13
916.2403621263948 LGN 13
1133.338938671289 LGN 13
1216.3330974077319 LGN 13
1489.5548637970446 LGN 13
1814.0292935994235 LGN 13
1894.3145049994475 LGN 13
1968.6211163896055 LGN 13
192.5359950633371 LGN 14
359.72975120137045 LGN 14
1112.6290772784598 LGN 12
1101.8282774825018 LGN 12
852.2044886059343 LGN 12
832.3748847405095 LGN 12
146.81208780461142 LGN 11
204.31826129433185 LGN 11
758.9959488182295 LGN 11
769.2565453695061 LGN 11
790.3631191481572 LGN 11
800.834479444213 LGN 11
897.189477868284 LGN 11
994.528666250554 LGN 11
777.2630553511647 LGN 7
1094.2404529361252 LGN 11
1352.6140409030454 LGN 11
1409.977453689201 LGN 11
1503.4876482296193 LGN 11
312.3831202367952 LGN 12
458.504535042176 LGN 12
535.1301588696 LGN 12
718.7735726918881 LGN 12
815.0741410256918 LGN 12
1254.0698344603259 LGN 11
470.2870971578752 LGN 14
754.0479587633982 LGN 7
1684.1976836561698 LGN 6
401.11299223974083 LGN 2
637.3978769958933 LGN 2
909.5130692992641 LGN 2
954.8867945846 LGN 2
1135.4011592138804 LGN 2
1213.8336627052688 LGN 2
1263.2386470154968 LGN 2
1505.8116775514422 LGN 2
1591.3234767276647 LGN 2
1862.924839760892 LGN 2
732.0699564359854 LGN 3
868.4400417047752 LGN 3
933.7717210613228 LGN 3
946.5956094640164 LGN 3
983.5305310798224 LGN 3
1153.444028358495 LGN 3
1174.7841193447252 LGN 3
219.01955571215902 LGN 2
1334.412148371993 LGN 3
103.15666123470032 LGN 2
1290.1734829938127 LGN 1
886.8545520905675 LGN 0
941.6721354222913 LGN 0
958.5637331511723 LGN 0
1069.5619242360783 LGN 0
1216.8113873665086 LGN 0
1264.2859587034845 LGN 0
1313.608782097912 LGN 0
1458.1702776519735 LGN 0
147.0456623737985 LGN 1
207.0249101168668 LGN 1
786.2789129888935 LGN 1
837.7592891290981 LGN 1
862.9349505310793 LGN 1
968.1218140852212 LGN 1
1105.020180830161 LGN 1
1166.2046428142185 LGN 1
1223.4874228685394 LGN 1
1744.1244686210835 LGN 1
1528.3628734312615 LGN 3
1602.9513693194913 LGN 3
1771.2161912369324 LGN 3
1493.4990258691473 LGN 5
1540.2964235716433 LGN 5
1816.0968441207895 LGN 5
1968.910251727864 LGN 5
486.5384562250055 LGN 6
551.2141384353147 LGN 6
638.4723299661421 LGN 6
768.4514764631354 LGN 6
777.834259559954 LGN 6
785.4370832210609 LGN 6
824.5647192571538 LGN 6
839.3511634628917 LGN 6
850.7083521231947 LGN 6
1108.7239196477638 LGN 6
1260.1007624240765 LGN 6
1496.9271328240338 LGN 6
1553.679653246262 LGN 6
1485.5827004701887 LGN 5
1441.796097398345 LGN 5
1093.3830226052962 LGN 5
1048.381042305896 LGN 5
1878.988109011524 LGN 3
311.19425446120994 LGN 4
681.2403769112258 LGN 4
881.1488628550135 LGN 4
1073.2239464110328 LGN 4
1156.825208287368 LGN 4
1182.8993176707033 LGN 4
1233.64046655156 LGN 4
633.0815571575213 LGN 7
1267.0222644217913 LGN 4
1656.7754373697376 LGN 4
1704.3962111767871 LGN 4
1894.4684035334667 LGN 4
126.35844159991385 LGN 5
162.99587731803274 LGN 5
177.40985199271302 LGN 5
600.261459431239 LGN 5
1034.1464204033334 LGN 5
1306.3473834342285 LGN 4
203.20868874751955 LGN 99
572.6529914787478 LGN 14
659.1368784147638 LGN 14
710.5141277002281 LGN 23
843.9428733036218 LGN 23
923.739465606802 LGN 23
998.4375165536522 LGN 23
1246.7978129939695 LGN 23
1337.419453731035 LGN 23
1346.49336673556 LGN 23
1354.2692687688414 LGN 23
1404.4909890145789 LGN 23
1651.891557531752 LGN 23
1724.5703062090302 LGN 23
1978.7642230926886 LGN 23
3.4210468932735445 LGN 24
108.40112514897207 LGN 24
209.0852727425309 LGN 24
248.81446216910197 LGN 24
652.3061501966471 LGN 24
1933.7355453962814 LGN 22
769.9635784727349 LGN 24
1530.3793922991129 LGN 22
1436.4342492982819 LGN 22
1247.4814720494962 LGN 21
1274.377368018767 LGN 21
1302.1799994552546 LGN 21
1334.444690767746 LGN 21
1496.8018015587008 LGN 21
1738.2765468521266 LGN 21
1836.3485130441115 LGN 21
1964.9423285092512 LGN 21
372.9849305031524 LGN 22
418.2380127014688 LGN 22
726.6330881078467 LGN 22
895.4902908936423 LGN 22
955.466784874101 LGN 22
985.5199471152214 LGN 22
1044.3099525176012 LGN 22
1248.1778998875639 LGN 22
1325.6392628615865 LGN 22
1519.6856503614083 LGN 22
980.6298905777319 LGN 24
990.0242143822752 LGN 24
1010.8016288066137 LGN 24
1380.4987531496015 LGN 26
1604.3848543374713 LGN 26
1795.7052732523873 LGN 26
1924.562935572169 LGN 26
926.4667713851172 LGN 27
1042.8512550503253 LGN 27
1147.090348331107 LGN 27
1406.0909088678595 LGN 27
1445.178070500848 LGN 27
1581.6801964025428 LGN 27
1583.7825280905765 LGN 27
268.03432448581253 LGN 28
308.49563094130366 LGN 28
470.8260539047252 LGN 28
715.2165627453412 LGN 28
798.7722447717067 LGN 28
916.9836600298618 LGN 28
1294.3602243463667 LGN 26
1233.832900422776 LGN 26
1027.6807876255077 LGN 26
797.8784162991608 LGN 26
1077.5673346189983 LGN 24
1268.1598196970435 LGN 24
1501.7115734969586 LGN 24
1947.8362958416953 LGN 24
735.6233493456182 LGN 25
820.5474854077299 LGN 25
827.6918125933157 LGN 25
936.8071942731833 LGN 25
1111.298466425762 LGN 21
1075.2708474468543 LGN 25
1307.176987999754 LGN 25
1492.1537165033576 LGN 25
1664.8696981985645 LGN 25
18.383366891052376 LGN 26
58.55255123338499 LGN 26
201.57913041276583 LGN 26
632.1478030473179 LGN 26
681.9109865044304 LGN 26
1166.0628325908044 LGN 25
637.2775319046873 LGN 14
852.3069971396161 LGN 21
182.00543079472732 LGN 21
136.44319927320012 LGN 16
463.6283398264478 LGN 16
502.63114068883567 LGN 16
668.9034663273882 LGN 16
753.6115477584651 LGN 16
882.4630484473563 LGN 16
892.9514695423883 LGN 16
