timestamps population node_ids
44.40000000009962 biocell 0
1753.599999999053 biocell 0
1908.799999998912 biocell 0
2026.5999999988048 biocell 0
2069.2999999988624 biocell 0
2081.9999999989086 biocell 0
2122.399999999056 biocell 0
2208.599999999369 biocell 0
1440.9999999993372 biocell 0
2225.799999999432 biocell 0
2683.500000001097 biocell 0
2704.100000001172 biocell 0
2725.000000001248 biocell 0
2735.000000001284 biocell 0
2748.400000001333 biocell 0
2786.300000001471 biocell 0
2809.400000001555 biocell 0
2636.200000000925 biocell 0
2855.7000000017238 biocell 0
1412.699999999363 biocell 0
1318.9999999994482 biocell 0
59.10000000009878 biocell 0
87.20000000009719 biocell 0
181.0000000001069 biocell 0
244.10000000012124 biocell 0
336.4000000001422 biocell 0
380.7000000001523 biocell 0
502.1000000001799 biocell 0
1366.2999999994051 biocell 0
512.6000000001816 biocell 0
815.4999999999061 biocell 0
916.3999999998144 biocell 0
945.399999999788 biocell 0
1191.0999999995645 biocell 0
1201.0999999995554 biocell 0
1224.1999999995344 biocell 0
1239.2999999995209 biocell 0
530.7000000001651 biocell 0
2905.700000001905 biocell 0
