time amplitude
0.0 -0.1
3.003003003003003 -0.0993993993993994
6.006006006006006 -0.0987987987987988
9.00900900900901 -0.09819819819819821
12.012012012012011 -0.0975975975975976
15.015015015015013 -0.096996996996997
18.01801801801802 -0.0963963963963964
21.02102102102102 -0.09579579579579581
24.024024024024023 -0.0951951951951952
27.027027027027025 -0.0945945945945946
30.030030030030026 -0.093993993993994
33.03303303303303 -0.09339339339339339
36.03603603603604 -0.0927927927927928
39.03903903903904 -0.0921921921921922
42.04204204204204 -0.0915915915915916
45.04504504504504 -0.09099099099099099
48.048048048048045 -0.0903903903903904
51.05105105105105 -0.0897897897897898
54.05405405405405 -0.0891891891891892
57.05705705705705 -0.08858858858858859
60.06006006006005 -0.08798798798798799
63.06306306306306 -0.0873873873873874
66.06606606606606 -0.0867867867867868
69.06906906906906 -0.08618618618618619
72.07207207207207 -0.08558558558558559
75.07507507507508 -0.084984984984985
78.07807807807808 -0.08438438438438439
81.08108108108108 -0.08378378378378379
84.08408408408408 -0.08318318318318318
87.08708708708708 -0.08258258258258258
90.09009009009009 -0.08198198198198199
93.09309309309309 -0.08138138138138139
96.09609609609609 -0.08078078078078078
99.09909909909909 -0.0801801801801802
102.1021021021021 -0.07957957957957959
105.1051051051051 -0.07897897897897899
108.1081081081081 -0.07837837837837838
111.1111111111111 -0.07777777777777778
114.1141141141141 -0.07717717717717719
117.1171171171171 -0.07657657657657659
120.1201201201201 -0.07597597597597598
123.12312312312312 -0.07537537537537538
126.12612612612612 -0.07477477477477479
129.12912912912913 -0.07417417417417418
132.1321321321321 -0.07357357357357358
135.13513513513513 -0.07297297297297298
138.13813813813812 -0.07237237237237237
141.14114114114113 -0.07177177177177177
144.14414414414415 -0.07117117117117117
147.14714714714714 -0.07057057057057058
150.15015015015015 -0.06996996996996997
153.15315315315314 -0.06936936936936938
156.15615615615616 -0.06876876876876878
159.15915915915915 -0.06816816816816818
162.16216216216216 -0.06756756756756757
165.16516516516515 -0.06696696696696697
168.16816816816817 -0.06636636636636636
171.17117117117115 -0.06576576576576577
174.17417417417417 -0.06516516516516517
177.17717717717716 -0.06456456456456458
180.18018018018017 -0.06396396396396398
183.18318318318316 -0.06336336336336337
186.18618618618618 -0.06276276276276277
189.18918918918916 -0.06216216216216217
192.19219219219218 -0.06156156156156157
195.1951951951952 -0.060960960960960965
198.19819819819818 -0.06036036036036037
201.2012012012012 -0.059759759759759765
204.2042042042042 -0.05915915915915917
207.2072072072072 -0.058558558558558564
210.2102102102102 -0.05795795795795797
213.2132132132132 -0.057357357357357364
216.2162162162162 -0.05675675675675677
219.2192192192192 -0.05615615615615616
222.2222222222222 -0.055555555555555566
225.22522522522522 -0.05495495495495496
228.2282282282282 -0.054354354354354366
231.23123123123122 -0.05375375375375376
234.2342342342342 -0.05315315315315316
237.23723723723722 -0.05255255255255256
240.2402402402402 -0.05195195195195196
243.24324324324323 -0.051351351351351354
246.24624624624624 -0.05075075075075076
249.24924924924923 -0.050150150150150154
252.25225225225225 -0.04954954954954956
255.25525525525524 -0.04894894894894895
258.25825825825825 -0.04834834834834835
261.26126126126127 -0.04774774774774775
264.2642642642642 -0.047147147147147156
267.26726726726724 -0.04654654654654655
270.27027027027026 -0.04594594594594595
273.2732732732733 -0.045345345345345345
276.27627627627623 -0.044744744744744755
279.27927927927925 -0.04414414414414415
282.28228228228227 -0.04354354354354355
285.2852852852853 -0.042942942942942944
288.2882882882883 -0.04234234234234234
291.29129129129126 -0.04174174174174175
294.2942942942943 -0.041141141141141147
297.2972972972973 -0.04054054054054054
300.3003003003003 -0.03993993993993994
303.30330330330327 -0.03933933933933935
306.3063063063063 -0.038738738738738746
309.3093093093093 -0.03813813813813814
312.3123123123123 -0.03753753753753754
315.3153153153153 -0.03693693693693695
318.3183183183183 -0.036336336336336345
321.3213213213213 -0.03573573573573574
324.3243243243243 -0.03513513513513514
327.3273273273273 -0.03453453453453455
330.3303303303303 -0.033933933933933944
333.3333333333333 -0.03333333333333334
336.33633633633633 -0.032732732732732736
339.33933933933935 -0.03213213213213213
342.3423423423423 -0.03153153153153154
345.3453453453453 -0.03093093093093094
348.34834834834834 -0.030330330330330335
351.35135135135135 -0.02972972972972973
354.3543543543543 -0.02912912912912914
357.35735735735733 -0.028528528528528538
360.36036036036035 -0.027927927927927934
363.36336336336336 -0.02732732732732733
366.3663663663663 -0.02672672672672674
369.36936936936934 -0.026126126126126137
372.37237237237235 -0.025525525525525533
375.37537537537537 -0.02492492492492493
378.37837837837833 -0.02432432432432434
381.38138138138135 -0.023723723723723736
384.38438438438436 -0.023123123123123132
387.3873873873874 -0.02252252252252253
390.3903903903904 -0.021921921921921925
393.39339339339335 -0.021321321321321335
396.39639639639637 -0.02072072072072073
399.3993993993994 -0.020120120120120127
402.4024024024024 -0.019519519519519524
405.40540540540536 -0.018918918918918934
408.4084084084084 -0.01831831831831833
411.4114114114114 -0.017717717717717726
414.4144144144144 -0.017117117117117123
417.41741741741737 -0.016516516516516533
420.4204204204204 -0.01591591591591593
423.4234234234234 -0.015315315315315325
426.4264264264264 -0.014714714714714722
429.4294294294294 -0.014114114114114132
432.4324324324324 -0.013513513513513528
435.4354354354354 -0.012912912912912924
438.4384384384384 -0.01231231231231232
441.44144144144144 -0.011711711711711717
444.4444444444444 -0.011111111111111127
447.4474474474474 -0.010510510510510523
450.45045045045043 -0.00990990990990992
453.45345345345345 -0.009309309309309316
456.4564564564564 -0.008708708708708726
459.4594594594594 -0.008108108108108122
462.46246246246244 -0.007507507507507519
465.46546546546546 -0.006906906906906915
468.4684684684684 -0.006306306306306311
471.47147147147143 -0.0057057057057057214
474.47447447447445 -0.005105105105105118
477.47747747747746 -0.004504504504504514
480.4804804804804 -0.0039039039039039103
483.48348348348344 -0.0033033033033033066
486.48648648648646 -0.002702702702702703
489.4894894894895 -0.002102102102102113
492.4924924924925 -0.0015015015015015093
495.49549549549545 -0.0009009009009009056
498.49849849849846 -0.00030030030030030186
501.5015015015015 0.00030030030030030186
504.5045045045045 0.0009009009009008917
507.50750750750746 0.0015015015015014954
510.51051051051047 0.002102102102102099
513.5135135135134 0.002702702702702689
516.5165165165165 0.0033033033033033066
519.5195195195195 0.0039039039039038964
522.5225225225225 0.0045045045045045
525.5255255255255 0.005105105105105104
528.5285285285285 0.005705705705705694
531.5315315315315 0.006306306306306311
534.5345345345345 0.006906906906906901
537.5375375375376 0.007507507507507505
540.5405405405405 0.008108108108108109
543.5435435435435 0.008708708708708698
546.5465465465466 0.009309309309309316
549.5495495495495 0.009909909909909906
552.5525525525525 0.010510510510510496
555.5555555555555 0.011111111111111113
