timestamps population node_ids
487.9032815112363 internal 354
2124.599999999064 internal 64
2364.699999999937 internal 63
2126.39999999907 internal 63
2124.499999999063 internal 62
2016.4999999988136 internal 62
2000.2999999988283 internal 62
2365.39999999994 internal 64
2362.8999999999305 internal 60
2113.499999999023 internal 60
2460.100000000284 internal 59
2111.299999999015 internal 59
2367.099999999946 internal 58
2131.79999999909 internal 58
2016.4999999988136 internal 58
2243.5999999994965 internal 60
2089.199999998935 internal 65
2117.0999999990363 internal 65
2203.199999999349 internal 65
2227.3999999994376 internal 71
2124.599999999064 internal 71
2113.399999999023 internal 71
2003.5999999988253 internal 71
2358.399999999914 internal 70
2234.999999999465 internal 70
2204.799999999356 internal 70
2104.799999998992 internal 70
2083.699999998915 internal 70
2362.8999999999305 internal 69
2119.2999999990443 internal 68
2356.399999999907 internal 67
2120.199999999048 internal 66
2361.7999999999265 internal 65
2311.599999999744 internal 65
2123.6999999990603 internal 57
2359.89999999992 internal 56
2129.399999999081 internal 56
2008.599999998821 internal 56
2120.599999999049 internal 50
2100.6999999989766 internal 50
2016.3999999988137 internal 50
2007.5999999988217 internal 50
2357.29999999991 internal 49
2114.8999999990283 internal 49
2000.999999998828 internal 49
2014.199999998816 internal 48
2127.699999999075 internal 47
2006.0999999988237 internal 47
2128.299999999077 internal 46
2002.1999999988268 internal 46
2252.9999999995307 internal 45
2349.799999999883 internal 44
2120.9999999990505 internal 44
2233.899999999461 internal 50
2361.2999999999247 internal 71
2357.699999999912 internal 50
2120.4999999990487 internal 51
2490.900000000396 internal 55
2466.2000000003063 internal 55
2419.5000000001364 internal 55
2358.899999999916 internal 55
2114.499999999027 internal 55
2363.0999999999312 internal 54
2239.6999999994823 internal 54
2109.199999999008 internal 54
2009.59999999882 internal 54
2474.700000000337 internal 52
2356.399999999907 internal 52
2329.999999999811 internal 52
2113.8999999990247 internal 52
2471.2000000003245 internal 51
2352.3999999998923 internal 51
2109.199999999008 internal 51
2003.5999999988253 internal 72
2228.399999999441 internal 72
2357.0999999999094 internal 72
2117.899999999039 internal 97
2240.8999999994867 internal 96
2122.9999999990578 internal 96
2362.099999999928 internal 94
2123.099999999058 internal 94
2008.6999999988209 internal 94
2001.099999998828 internal 94
2124.199999999062 internal 93
2364.7999999999374 internal 92
2358.1999999999134 internal 92
2349.599999999882 internal 92
2246.5999999995074 internal 92
2082.7999999989115 internal 92
2036.499999998796 internal 92
2022.2999999988083 internal 92
2118.4999999990414 internal 98
2011.2999999988183 internal 92
2354.0999999998985 internal 98
2104.699999998991 internal 99
2121.699999999053 internal 108
2002.3999999988264 internal 108
2365.899999999941 internal 107
2317.1999999997643 internal 107
2280.3999999996304 internal 107
2205.199999999357 internal 107
2125.8999999990683 internal 107
2101.6999999989803 internal 107
2018.699999998812 internal 107
2007.5999999988217 internal 107
2198.099999999331 internal 106
2360.599999999922 internal 105
2359.99999999992 internal 102
2124.499999999063 internal 102
2112.7999999990207 internal 99
2463.900000000298 internal 98
2350.4999999998854 internal 43
2215.899999999396 internal 91
2240.8999999994867 internal 90
2362.199999999928 internal 79
2239.6999999994823 internal 79
2119.799999999046 internal 79
2353.4999999998963 internal 78
2356.699999999908 internal 77
2002.7999999988265 internal 77
2127.2999999990734 internal 76
2001.6999999988277 internal 76
2111.799999999017 internal 75
2363.599999999933 internal 74
2337.699999999839 internal 74
2293.8999999996795 internal 74
2119.799999999046 internal 74
2125.699999999068 internal 73
2009.89999999882 internal 73
2116.199999999033 internal 81
2006.399999998823 internal 91
2250.1999999995205 internal 81
2358.399999999914 internal 81
2120.7999999990498 internal 90
2002.8999999988264 internal 90
2115.9999999990323 internal 88
2118.999999999043 internal 87
2000.799999998828 internal 87
2121.5999999990527 internal 85
2356.4999999999072 internal 84
2121.299999999052 internal 84
2360.1999999999207 internal 83
2122.9999999990578 internal 83
2000.2999999988283 internal 83
2457.2000000002736 internal 82
2358.799999999916 internal 82
2121.699999999053 internal 82
2109.89999999901 internal 82
2348.3999999998778 internal 81
2363.9999999999345 internal 108
2241.499999999489 internal 43
2357.3999999999105 internal 42
2367.2999999999465 internal 0
2315.99999999976 internal 0
2236.099999999469 internal 0
2214.699999999392 internal 0
2196.199999999324 internal 0
2123.399999999059 internal 0
2462.800000000294 internal 0
2092.499999998947 internal 0
2002.099999998827 internal 0
1517.0091253746962 internal 440
1593.3342625365578 internal 437
1755.2646268400244 internal 432
1697.3998110088942 internal 432
1697.3998110088942 internal 425
2012.1999999988177 internal 0
2101.9999999989814 internal 1
2359.199999999917 internal 1
2013.799999998816 internal 3
2127.699999999075 internal 11
2100.199999998975 internal 11
2087.7999999989297 internal 10
2432.400000000184 internal 9
2353.5999999998967 internal 9
2243.8999999994976 internal 9
2126.699999999071 internal 9
2115.39999999903 internal 9
2354.4999999999 internal 8
2359.699999999919 internal 7
2123.1999999990585 internal 7
2122.399999999056 internal 6
2358.1999999999134 internal 5
2124.199999999062 internal 4
2001.4999999988277 internal 4
1854.799999998963 internal 421
1581.5609090461812 internal 421
1958.9465807662184 internal 420
1675.0880859007234 internal 417
1964.9834879342604 internal 373
1787.714660592064 internal 373
1737.582457130399 internal 373
1637.5385713979806 internal 373
1619.083870260448 internal 373
1861.959278261252 internal 372
1675.0880859007234 internal 372
1627.1091059820133 internal 372
1971.6754158402664 internal 371
1762.7150821160658 internal 371
1745.0507189878545 internal 371
1724.4051568058285 internal 371
1660.18693342 internal 371
1588.158915713171 internal 371
1567.4559063995298 internal 371
1781.6017462526777 internal 374
2210.299999999376 internal 11
1859.171504493264 internal 374
1893.085979086164 internal 376
1593.3342625365578 internal 417
1542.0050549842067 internal 417
1712.562872997819 internal 416
1632.1649029138373 internal 415
1506.0752482787752 internal 413
1971.6754158402664 internal 411
1905.487211885203 internal 411
1728.3829746266636 internal 411
1869.197241355604 internal 410
1861.959278261252 internal 398
1857.7840543039 internal 396
1525.4399792076042 internal 393
1881.5980891886784 internal 387
1859.171504493264 internal 378
1572.251234622844 internal 377
1998.6523963326308 internal 374
2450.500000000249 internal 11
2340.5999999998494 internal 13
2009.39999999882 internal 14
2252.79999999953 internal 34
2466.0000000003056 internal 33
2348.0999999998767 internal 33
2193.199999999313 internal 33
2355.099999999902 internal 32
2120.199999999048 internal 32
2474.0000000003347 internal 31
2435.500000000194 internal 31
2091.0999999989417 internal 31
2064.499999998845 internal 31
2001.3999999988275 internal 31
2225.099999999429 internal 30
2093.1999999989494 internal 30
2232.699999999457 internal 29
2109.89999999901 internal 29
2352.9999999998945 internal 36
2350.1999999998843 internal 28
2447.3000000002376 internal 36
2099.7999999989734 internal 37
2340.5999999998494 internal 42
2007.499999998822 internal 42
2363.299999999932 internal 41
2120.6999999990494 internal 41
2070.4999999988668 internal 41
2011.899999998818 internal 41
2002.8999999988264 internal 41
2127.5999999990745 internal 40
2354.999999999902 internal 39
2122.5999999990563 internal 38
2392.6000000000386 internal 37
2368.8999999999523 internal 37
2313.3999999997504 internal 37
2201.099999999342 internal 37
2118.999999999043 internal 37
2080.499999998903 internal 37
2115.599999999031 internal 43
2448.1000000002405 internal 27
2091.699999998944 internal 27
2109.299999999008 internal 20
2006.299999998823 internal 20
2362.69999999993 internal 19
2250.399999999521 internal 19
2136.699999999108 internal 19
2117.1999999990367 internal 19
2001.5999999988276 internal 19
2117.799999999039 internal 16
2369.9999999999563 internal 15
2354.6999999999007 internal 15
2234.599999999464 internal 15
2126.799999999072 internal 15
2017.8999999988123 internal 15
2363.3999999999323 internal 14
2115.4999999990305 internal 14
2264.7999999995736 internal 20
2119.999999999047 internal 27
2357.8999999999123 internal 20
2359.399999999918 internal 21
2345.699999999868 internal 26
2346.29999999987 internal 25
2213.699999999388 internal 25
2193.5999999993146 internal 25
2094.0999999989526 internal 25
2064.6999999988457 internal 25
2124.8999999990647 internal 24
2099.399999998972 internal 24
2010.4999999988192 internal 24
2356.999999999909 internal 23
2120.89999999905 internal 23
2011.0999999988187 internal 23
2348.0999999998767 internal 22
2242.299999999492 internal 22
2122.299999999055 internal 22
2130.699999999086 internal 21
2005.199999998824 internal 109
2130.2999999990843 internal 109
2249.299999999517 internal 109
2130.099999999084 internal 214
2397.900000000058 internal 212
2369.399999999954 internal 212
2352.7999999998938 internal 212
2038.6999999987936 internal 212
2259.1999999995533 internal 211
2356.199999999906 internal 214
2126.1999999990694 internal 211
2350.899999999887 internal 210
2312.499999999747 internal 210
2353.999999999898 internal 209
2125.799999999068 internal 209
2107.7999999990025 internal 209
2004.3999999988248 internal 209
2021.799999998809 internal 211
2371.0999999999603 internal 214
2005.7999999988235 internal 215
2119.199999999044 internal 215
2000.899999998828 internal 221
2322.899999999785 internal 220
2230.8999999994503 internal 220
2356.7999999999083 internal 219
2246.8999999995085 internal 219
2125.299999999066 internal 219
2085.2999999989206 internal 219
2000.899999998828 internal 219
2329.499999999809 internal 218
2082.39999999891 internal 218
2354.4999999999 internal 217
2355.6999999999043 internal 216
2126.099999999069 internal 216
2452.0000000002547 internal 215
2353.099999999895 internal 215
2236.6999999994714 internal 208
2119.099999999044 internal 208
2107.4999999990014 internal 208
2350.399999999885 internal 207
2393.00000000004 internal 195
2198.599999999333 internal 195
2122.199999999055 internal 195
2095.1999999989566 internal 195
2353.899999999898 internal 194
2238.499999999478 internal 194
2118.399999999041 internal 194
2109.599999999009 internal 194
2264.399999999572 internal 193
2347.799999999876 internal 191
2132.1999999990912 internal 191
2020.59999999881 internal 191
2240.8999999994867 internal 190
2010.799999998819 internal 190
2360.0999999999203 internal 188
2119.2999999990443 internal 197
2118.899999999043 internal 221
2323.699999999788 internal 197
2122.5999999990563 internal 199
2118.5999999990418 internal 206
2354.199999999899 internal 205
2069.8999999988646 internal 205
2325.1999999997934 internal 204
2347.799999999876 internal 203
2279.899999999629 internal 203
2243.999999999498 internal 203
2371.6999999999625 internal 202
2353.4999999998963 internal 202
2360.0999999999203 internal 201
2360.999999999924 internal 200
2349.0999999998803 internal 200
2120.3999999990483 internal 200
2006.7999999988224 internal 200
2352.199999999892 internal 199
2364.5999999999367 internal 197
2359.0999999999167 internal 221
2354.799999999901 internal 222
2239.1999999994805 internal 223
2008.6999999988209 internal 255
2363.599999999933 internal 253
2361.4999999999254 internal 250
2005.699999998824 internal 250
2366.599999999944 internal 248
2129.699999999082 internal 248
2005.299999998824 internal 248
2361.899999999927 internal 247
2351.3999999998887 internal 247
2243.199999999495 internal 247
2117.6999999990385 internal 247
2130.099999999084 internal 245
2121.5999999990527 internal 245
2351.999999999891 internal 244
2362.5999999999294 internal 241
2117.899999999039 internal 255
2002.8999999988264 internal 241
2248.999999999516 internal 255
2366.099999999942 internal 256
2432.300000000183 internal 266
2362.79999999993 internal 265
2122.799999999057 internal 265
2115.39999999903 internal 265
2360.999999999924 internal 262
2357.8999999999123 internal 261
2348.499999999878 internal 261
2123.9999999990614 internal 261
2007.499999998822 internal 261
1999.9999999988288 internal 261
2360.8999999999232 internal 259
2124.699999999064 internal 259
2010.3999999988196 internal 259
2361.9999999999272 internal 258
2118.09999999904 internal 258
2121.5999999990527 internal 256
2314.099999999753 internal 188
2363.4999999999327 internal 240
2079.299999998899 internal 238
2233.1999999994587 internal 230
2203.099999999349 internal 230
2113.699999999024 internal 230
2361.899999999927 internal 229
2474.0000000003347 internal 228
2009.39999999882 internal 228
2450.100000000248 internal 226
2359.0999999999167 internal 226
2346.3999999998705 internal 226
2242.9999999994943 internal 226
2123.299999999059 internal 226
2082.999999998912 internal 226
2004.8999999988243 internal 226
2346.499999999871 internal 225
2352.899999999894 internal 224
2433.400000000187 internal 230
2347.399999999874 internal 238
2117.299999999037 internal 231
2333.299999999823 internal 231
2356.8999999999087 internal 237
2239.299999999481 internal 237
2350.699999999886 internal 236
2216.499999999398 internal 236
2359.7999999999192 internal 235
2123.49999999906 internal 235
2110.199999999011 internal 235
2083.799999998915 internal 235
2228.7999999994427 internal 234
2109.599999999009 internal 234
2467.4000000003107 internal 233
2342.5999999998567 internal 233
2102.7999999989843 internal 233
2350.399999999885 internal 232
2000.699999998828 internal 232
2125.1999999990658 internal 231
2225.6999999994314 internal 188
2124.2999999990625 internal 188
2008.499999998821 internal 188
2367.699999999948 internal 138
2128.8999999990792 internal 138
2344.299999999863 internal 137
2482.900000000367 internal 136
2348.3999999998778 internal 136
2215.699999999395 internal 136
2363.299999999932 internal 135
2359.0999999999167 internal 133
2117.0999999990363 internal 133
2248.099999999513 internal 130
2125.599999999067 internal 130
2117.99999999904 internal 130
2363.4999999999327 internal 129
2016.199999998814 internal 129
2358.9999999999163 internal 128
2000.3999999988284 internal 140
2118.1999999990403 internal 128
2353.5999999998967 internal 140
2361.4999999999254 internal 141
2001.5999999988276 internal 148
2357.5999999999112 internal 147
2359.199999999917 internal 146
2117.99999999904 internal 146
2004.3999999988248 internal 146
2366.499999999944 internal 145
2357.8999999999123 internal 145
2248.399999999514 internal 145
2128.599999999078 internal 145
2122.5999999990563 internal 145
2010.1999999988195 internal 145
2003.4999999988256 internal 145
2360.499999999922 internal 144
2117.799999999039 internal 143
2238.799999999479 internal 142
2264.899999999574 internal 141
2010.09999999882 internal 148
2243.2999999994954 internal 127
2006.7999999988224 internal 127
2002.3999999988264 internal 118
2357.8999999999123 internal 117
2247.4999999995107 internal 117
2361.599999999926 internal 115
2014.5999999988155 internal 115
2367.8999999999487 internal 114
2355.499999999904 internal 114
2129.09999999908 internal 114
2360.799999999923 internal 113
2353.699999999897 internal 112
2112.59999999902 internal 112
2115.39999999903 internal 111
2004.6999999988243 internal 111
2365.2999999999392 internal 109
2357.9999999999127 internal 109
2011.0999999988187 internal 118
2119.2999999990443 internal 127
2238.3999999994776 internal 119
2426.800000000163 internal 119
2363.0999999999312 internal 125
2004.9999999988245 internal 125
2123.9999999990614 internal 124
2113.999999999025 internal 124
2361.699999999926 internal 123
2253.9999999995343 internal 123
2123.099999999058 internal 123
2364.4999999999363 internal 122
2354.999999999902 internal 122
2345.399999999867 internal 122
2123.9999999990614 internal 122
2110.999999999014 internal 122
2102.7999999989843 internal 122
2360.6999999999225 internal 121
2004.4999999988247 internal 121
2348.199999999877 internal 119
1764.2966422672566 internal 370
2124.399999999063 internal 148
2000.0999999988287 internal 149
2004.8999999988243 internal 177
2326.0999999997966 internal 175
2362.499999999929 internal 174
2353.199999999895 internal 174
2111.6999999990167 internal 174
2251.5999999995256 internal 173
2123.59999999906 internal 173
2358.9999999999163 internal 172
2116.999999999036 internal 172
2124.0999999990618 internal 171
2353.999999999898 internal 170
2005.9999999988236 internal 170
2357.8999999999123 internal 169
2350.5999999998858 internal 169
2114.9999999990287 internal 169
2118.699999999042 internal 177
2360.3999999999214 internal 168
2358.799999999916 internal 177
2004.5999999988248 internal 179
2362.3999999999287 internal 186
2125.699999999068 internal 186
2007.0999999988223 internal 186
2353.099999999895 internal 185
2108.099999999004 internal 185
