Mouse_id,Shank,Clu,Area,Layer,WVF_ratio,WVF_duration,Bl_ctr_row,Bl_ctr_col,Wh_ctr_row,Wh_ctr_col,Bl_rad,Wh_rad,Bl_lat,Wh_lat,Bl_mfr,Wh_mfr,Bl_SI,Wh_SI,Area_Overlap,Area_Union,OverlapIdx,PSTH_correln,Subfield_sep,Bl_stimc,Wh_stimc,Bl_chk_num,Wh_chk_num,Spont,Spont_cyc,Pref_ori,Pref_SF,Pref_TF,Max_rate,Max_rate_cyc,F0_pref,Sharp,CV,OSI,OSI_wnull,DSI_sev,DSI_chen,f1f0b,f1f0,Pval,F0_TF1,F0_TF2,F0_TF4,F0_TF8,F0_TF15,F1_TF1,F1_TF2,F1_TF4,F1_TF8,F1_TF15
60,3,12,1,NaN,0.227894433917728,0.275,8,13,10,9,3.31738342162619,0,94.5,NaN,21.0980965620245,9.81223461549439,0.312689578226931,NaN,0,56.309018948858,0,NaN,NaN,224,154,6,7,1.15555555555555,1.17037037037037,315,0.02,2,50,22.2222222222222,3.22222222222222,0.605603448275862,0.262695167743211,0.372781065088757,0.620071684587814,0.0265486725663716,0.0517241379310343,1.06592499221608,1.6739255292924,0.0435181045378624,2.16666666666667,3.22222222222222,2.22222222222222,1.61111111111111,0.833333333333333,2.71549870589566,3.4346471971407,3.7301484517374,2.33418898771623,1.50047031747581
63,3,12,1,NaN,0.264513134151242,0.3,3,9,3,9,4.03491385399393,0,73.5,188.5,127.560438680997,48.7988511553626,0.342208990487044,0.322079894957013,0,51.146792844982,0,-0.436401558435213,0,147,147,5,11,9.35,9.16388888888889,135,0.04,1,75,54.1666666666667,17.625,0.700945626477541,0.110300729852412,0.254262416604892,0.464038359083644,0.231441048034935,0.375886524822695,1.108780641646,2.30965632673797,0.000512599358863601,17.625,11.2916666666667,15.4166666666667,8.875,2.875,19.5422588090107,11.9779602766624,14.173133697861,7.52200682626415,5.00527135935301
72,2,25,1,NaN,0.23674463616793,0.375,6,14,15,19,11.6876336352714,0,144.5,NaN,23.6240071690253,18.4133737675155,0.356643544987323,NaN,0,454.751365334866,0,NaN,NaN,240,339,9,4,3.3,3.25,270,0.08,8,62.5,37.5,14.6666666666667,0.747422680412371,0.0658453670825114,0.193220338983051,0.422330097087379,0.20136518771331,0.335227272727273,0.352768488949166,0.453191635438344,0.000689821836055592,13.0833333333333,9.75,11.8333333333333,14.6666666666667,8.58333333333333,3.03189515980365,2.35162873257691,3.71804674030783,5.1739378379211,2.90346262297405
72,3,2,1,NaN,0.17161401270352,0.45,7,14,5,32,3.2114115745907,0,106.5,NaN,10.7361652151892,6.0966299947273,0.357411817046969,NaN,0,37.6978353638313,0,NaN,NaN,241,563,7,6,2.3,0.25,0,0.16,8,37.5,33.3333333333333,6.08333333333333,0.415239726027397,0.345586939365797,0.654390934844193,0.759368836291913,0.309417040358744,0.472602739726027,0.459642275182134,0.479341229832797,0.0120917698906574,3.91666666666667,4.33333333333333,3.625,6.08333333333333,1.33333333333333,1.12042247030086,2.64044245685633,1.30729519345545,2.79615717402465,0.992882005175792
72,3,15,1,NaN,0.191960207571084,0.525,7,14,14,2,3.8287025341613,0,128.5,NaN,25.8455956185529,12.3750239323341,0.464097667283985,NaN,0,50.2637804851085,0,NaN,NaN,241,32,8,5,0.1,0,180,0.16,8,25,12.5,2.16666666666667,0.432692307692308,0.461412217618803,0.664,0.816593886462882,0,0,0.527894845241589,0.527894845241589,0.0354251640054324,1.375,1.66666666666667,1.54166666666667,2.16666666666667,0.291666666666667,1.17481549663973,1.67067644404671,1.08148048724396,1.14377216469011,0.462933359250596
72,3,19,1,NaN,0.193829748450602,0.45,7,12,17,18,3.80888656544766,0,95.5,NaN,15.6969845209821,9.88260583506573,0.397834985620538,NaN,0,61.6070931080991,0,NaN,NaN,205,323,6,2,1.9,1.75,45,0.64,15,75,16.6666666666667,3.875,0.75,0.0396701498587432,0.166144200626959,0.396825396825397,0.207792207792208,0.344086021505376,0.516975271992441,0.942719613633275,0.00462256555845095,2.79166666666667,3.20833333333333,3.29166666666667,2.91666666666667,3.875,1.12745038398484,0.965812716058466,1.85618045420095,1.42340203076708,2.00327917897071
72,3,24,1,NaN,0.214114220695846,0.45,7,12,18,10,2.81304915787261,0,117.5,NaN,18.7368033776989,7.57736847420232,0.338538785120179,NaN,0,30.7695845402083,0,NaN,NaN,205,180,7,10,1.2,1.75,45,0.16,2,37.5,16.6666666666667,4.33333333333333,0.681490384615384,0.104771405575162,0.27217125382263,0.442622950819672,0.350649350649351,0.519230769230769,0.45560461795616,0.764240004313558,0.0375202720639944,3.54166666666667,4.33333333333333,3.08333333333333,2.29166666666667,2.20833333333333,2.00193125072158,1.97428667781003,1.89661235690541,1.16926096300871,1.4021824426304
72,4,22,1,NaN,0.243258295337443,0.5,16,1,5,26,1.89448348117648,0,84.5,NaN,18.1616089127425,15.941831811114,0.313254251849423,NaN,0,32.7393813430031,0,NaN,NaN,16,455,6,5,0.7,0.5,135,0.02,4,62.5,25,6.33333333333333,0.689144736842105,0.168836493478692,0.208747514910537,0.496839443742099,0.027027027027027,0.0526315789473684,1.49136304384079,1.61919416188429,0.00797095394639537,3.875,4.33333333333333,6.33333333333333,3.70833333333333,5.04166666666667,5.18251916951976,6.44403480524721,9.44529927765837,5.83524176474689,7.47958040965291
72,4,26,1,NaN,0.251147052076164,0.425,6,8,7,16,3.36590940295369,0,125.5,NaN,31.2988506309783,13.1607172188833,0.435950524637569,NaN,0,36.6789749485927,0,NaN,NaN,132,277,9,4,0,0,270,0.08,4,37.5,20.8333333333333,4.08333333333333,0.514030612244898,0.245707692206953,0.561752988047809,0.686609686609687,0.324324324324324,0.489795918367347,1.42520239084387,1.42520239084387,0.0153220356313431,2.91666666666667,2.54166666666667,4.08333333333333,3.25,0.541666666666667,3.15832004061644,3.12001867713679,5.81957642927912,4.76093191575991,0.932792515297761
72,4,29,1,NaN,0.173264409742832,0.45,6,9,9,20,4.22853114375315,0,132.5,NaN,28.993229578405,10.4456145698005,0.445186921014291,NaN,0,60.180688526765,0,NaN,NaN,150,351,8,3,1.2,1.25,135,0.04,4,37.5,16.6666666666667,4,0.638020833333333,0.0560388988479427,0.207547169811321,0.405660377358491,0.288590604026846,0.447916666666667,1.43135854910831,2.08197607143027,0.00448418831120022,2.91666666666667,3.75,4,1.91666666666667,1.29166666666667,3.20708787843897,5.32832274286747,5.72543419643325,2.42846036962814,1.69737352881297
72,5,16,1,NaN,0.32528169876946,0.45,12,17,2,20,9.76242188228036,0,10.5,NaN,16.2352767444367,16.1883204032263,0.318095563667322,NaN,0.203772083047737,434.645853140823,0.00046882325363338,NaN,NaN,300,344,2,5,3.2,2.75,135,0.04,4,87.5,58.3333333333333,16.4583333333333,0.715822784810127,0.0625111146961294,0.202435312024353,0.417130144605117,0.240188383045526,0.387341772151899,1.54763513865801,1.85810297802405,9.82286176845653e-05,13.8333333333333,15.75,16.4583333333333,10.2083333333333,15,14.5196957230697,19.9547738711671,25.4714949904131,17.8859216430096,23.7133703939669
