timestamps population node_ids
39.19791839825422 virt 0
55.510012633833 virt 0
83.13734349960217 virt 0
176.2816883225225 virt 0
176.51818957968013 virt 0
182.9990923251462 virt 0
238.54585024962122 virt 0
325.938555379328 virt 0
333.2885882245392 virt 0
376.08287486580855 virt 0
487.0511487082059 virt 0
498.78679226801046 virt 0
509.03529077953226 virt 0
514.7708787111366 virt 0
527.1745589369938 virt 0
719.4483794359923 virt 0
802.9298473170977 virt 0
812.3633916407605 virt 0
897.0654780622866 virt 0
913.0808205254956 virt 0
941.3364801465963 virt 0
1082.0318718470257 virt 0
1167.1230695955273 virt 0
1187.6051567605211 virt 0
1197.248633567477 virt 0
1220.575678840654 virt 0
1220.8609162672467 virt 0
1235.4070390047887 virt 0
1314.8061530983853 virt 0
1315.5747793671721 virt 0
1361.2449467025149 virt 0
1407.537326763848 virt 0
1413.0921560616869 virt 0
1437.1509216954103 virt 0
1439.0088187447939 virt 0
1549.5599895394294 virt 0
1747.5179660773595 virt 0
1750.6086506573072 virt 0
1861.2211708742238 virt 0
1904.2286841295006 virt 0
1972.06151836448 virt 0
2021.7989944925248 virt 0
2065.3938138703993 virt 0
2066.42635895273 virt 0
2078.2141577882735 virt 0
2117.55243400424 virt 0
2190.844247454527 virt 0
2205.2747211815627 virt 0
2222.1110329538524 virt 0
2317.771837311932 virt 0
2502.228798917773 virt 0
2610.30621166132 virt 0
2632.5821318765256 virt 0
2678.2542397568427 virt 0
2700.1636463183986 virt 0
2720.9538308487877 virt 0
2730.759501656759 virt 0
2744.329876795604 virt 0
2746.6248638981465 virt 0
2781.8283374720263 virt 0
2805.4288158054974 virt 0
2850.3520196818486 virt 0
2900.0567793155947 virt 0
2907.7493338937093 virt 0
