node_id node_type_id x_soma y_soma z_soma rotation_angle_yaxis pop_name ei location tuning_angle
0 395830185 7.6875622517204381 -412.52688857884516 5.8269471302478566 0.64314920857854485 Scnn1a e VisL4 0.0
1 395830185 1.3602445207061522 -413.82436400563836 -17.343205058436599 3.4825713832870546 Scnn1a e VisL4 40.0
2 395830185 -4.0051655215148916 -405.05682459835566 -5.9026288644778964 2.740842977545721 Scnn1a e VisL4 80.0
3 395830185 9.275362627812207 -339.18915891910808 3.2410353066170878 2.896658469208885 Scnn1a e VisL4 120.0
4 395830185 -4.4824013112864209 -363.01795692631828 -7.4571982384636248 4.859720483776635 Scnn1a e VisL4 160.0
5 395830185 13.362360580147369 -383.4334356077905 5.6811798847422388 4.139160556841639 Scnn1a e VisL4 200.0
6 395830185 6.6731039139170463 -407.66320680747202 9.0410209151317744 4.9411893259380824 Scnn1a e VisL4 240.0
7 395830185 4.34653644915028 -374.05583864681449 19.479091044398217 1.9665720038094028 Scnn1a e VisL4 280.0
8 395830185 -6.3565271812804092 -414.15504818175248 1.4604061477054293 2.1511797989874104 Scnn1a e VisL4 320.0
9 314804042 7.9364732259507322 -368.33580180133765 -15.940810267531013 3.9354784538729559 Rorb e VisL4 0.0
10 314804042 -13.245003227290683 -379.73694746447399 11.783164483985662 1.2237197627842709 Rorb e VisL4 40.0
11 314804042 2.7484058145704076 -391.88575230942411 -12.38021785088578 0.94014973008626557 Rorb e VisL4 80.0
12 314804042 -8.5598816964131483 -395.75014492660438 -8.6006097565177022 5.4032317513614334 Rorb e VisL4 120.0
13 314804042 13.448184127870707 -375.5108001984857 7.7063213938201951 3.7405234700664018 Rorb e VisL4 160.0
14 314804042 15.20010759697208 -350.05208421189832 11.96851598989103 3.6768506339794231 Rorb e VisL4 200.0
15 314804042 10.328584810527866 -375.16615960280041 -15.703799843019379 5.7077710591855846 Rorb e VisL4 240.0
16 314804042 15.576066320587582 -327.72560436299227 -7.9523583992021747 4.3715186198890477 Rorb e VisL4 280.0
17 314804042 13.304214019555705 -325.56801650955055 6.9356278177790003 5.7709232249055766 Rorb e VisL4 320.0
18 318808427 -1.6365672861732981 -340.98747803288535 -17.419115911615926 0.60523952883669496 Nr5a1 e VisL4 0.0
19 318808427 -6.8978734396270136 -366.38501902929124 13.975269239251887 0.63568336775567325 Nr5a1 e VisL4 90.0
20 318808427 6.1804007583076412 -380.25826080062217 -18.332706312467444 3.4652738851594078 Nr5a1 e VisL4 180.0
21 318808427 14.327830110023006 -345.24918422178678 -14.791518775981146 2.8164465720737955 Nr5a1 e VisL4 270.0
22 330080937 -5.1183210038728628 -350.36621835952155 0.65637850576342804 4.6818854905796803 PV1 i VisL4 NA
23 330080937 -4.2016986886499001 -381.78374560581705 -5.7128957352766907 0.72194890707104487 PV1 i VisL4 NA
24 330080937 -4.8248609528161088 -336.07639172281699 -10.103326581262907 3.609621794632909 PV1 i VisL4 NA
25 318331342 2.7940127315122547 -408.61932172091599 -3.5053414503492273 3.6760857597463961 PV2 i VisL4 NA
26 318331342 5.0231069766397258 -330.5707893159136 -8.6382295423545354 6.1965193796030817 PV2 i VisL4 NA
27 318331342 -2.5648843639781189 -376.54134181760236 15.747156329214331 4.549560109794097 PV2 i VisL4 NA
28 100000101 -22.050081679031564 -355.70195698846794 4.0632232997745099 3.5508002428630561 LIF_exc e VisL4 0.0
29 100000101 6.5962348699204618 -416.9549597089561 36.827522499314298 4.0969467932700239 LIF_exc e VisL4 4.615384615384615
30 100000101 -4.3429065430773397 -336.58243587565778 -25.406798283645056 0.57784391555968961 LIF_exc e VisL4 9.2307692307692299
31 100000101 -8.925409499039807 -397.95833393331674 22.642543773349189 2.5911516392837011 LIF_exc e VisL4 13.846153846153845
32 100000101 -1.5987029541582394 -385.79848860189503 25.145547517500955 3.998023691498672 LIF_exc e VisL4 18.46153846153846
33 100000101 -29.846507082193011 -372.85741480936179 -2.1609345889562888 4.8590203395009048 LIF_exc e VisL4 23.076923076923073
34 100000101 21.523980756196959 -349.91964085365282 -15.999795500795624 3.0954479443671321 LIF_exc e VisL4 27.69230769230769
35 100000101 0.6148480818246802 -340.17662112151839 33.861095442979519 3.4765293810679978 LIF_exc e VisL4 32.307692307692307
36 100000101 13.322901385027798 -330.74099800670558 -24.295286882164227 3.7514746676065149 LIF_exc e VisL4 36.92307692307692
37 100000101 13.605778270003796 -358.22301940074465 -40.125780605248302 3.5549598296975486 LIF_exc e VisL4 41.538461538461533
38 100000101 -6.5515545944302094 -323.2916061593196 36.863730229093825 4.0296261904802355 LIF_exc e VisL4 46.153846153846146
39 100000101 8.0785580369348757 -377.24358579136907 -27.474715324054987 5.676447057440587 LIF_exc e VisL4 50.769230769230766
40 100000101 -24.995354933973797 -357.70754821112018 -13.66903575426978 6.1832906141142843 LIF_exc e VisL4 55.38461538461538
41 100000101 27.314516750245609 -372.03248799934408 -11.336190738695914 5.6684587827026309 LIF_exc e VisL4 59.999999999999993
42 100000101 33.188228867808185 -387.11331026252651 19.959132511128178 4.4412638396399347 LIF_exc e VisL4 64.615384615384613
43 100000101 18.282294547249762 -354.03222123938485 13.353778166558959 1.4661211658421214 LIF_exc e VisL4 69.230769230769226
44 100000101 -35.865086760853416 -380.40704282400156 -1.9696156750993654 3.6070134218827334 LIF_exc e VisL4 73.84615384615384
45 100000101 11.105554531445723 -409.22708595747105 38.04359636206371 2.5873507024345677 LIF_exc e VisL4 78.461538461538453
46 100000101 -27.825237938339679 -342.6437850908257 1.3946985747467162 1.1921449699082616 LIF_exc e VisL4 83.076923076923066
47 100000101 35.495976640538188 -411.18587427286411 15.658484450741476 1.5614360162026331 LIF_exc e VisL4 87.692307692307679
48 100000101 22.32755467893767 -320.98118706855684 7.5522087646948322 3.3778730755155522 LIF_exc e VisL4 92.307692307692292
49 100000101 22.15644166485405 -408.72496522742739 15.444511256216863 3.3416292773084639 LIF_exc e VisL4 96.92307692307692
50 100000101 -24.900545232233927 -354.15871534287078 19.165071653929992 4.9754410674543452 LIF_exc e VisL4 101.53846153846153
51 100000101 -17.428216091224392 -327.7312313265046 -29.027382458121931 4.8961898653717499 LIF_exc e VisL4 106.15384615384615
52 100000101 20.507984923221336 -403.33592194064721 -22.186598140172357 4.1962602699024227 LIF_exc e VisL4 110.76923076923076
53 100000101 22.952786042695028 -374.106361433887 10.55444498097436 4.8534311786578552 LIF_exc e VisL4 115.38461538461537
54 100000101 13.675914875243498 -338.40365285199528 -17.467091453437995 5.8499399171468109 LIF_exc e VisL4 119.99999999999999
55 100000101 24.99083678389535 -326.66534139148598 14.814061100690935 0.47822022795785546 LIF_exc e VisL4 124.6153846153846
56 100000101 -1.1011296047673207 -361.55661005326908 -29.303077397639658 2.8779391727692172 LIF_exc e VisL4 129.23076923076923
57 100000101 16.045669577546079 -381.39336562320216 27.81287143961724 0.15005167121347784 LIF_exc e VisL4 133.84615384615384
58 100000101 -24.687506052808896 -385.24407087949197 5.816367158270296 3.0203057861706779 LIF_exc e VisL4 138.46153846153845
59 100000101 -40.468186226124644 -351.74317038200996 5.6292613592742944 0.99954811381098052 LIF_exc e VisL4 143.07692307692307
60 100000101 -35.387475193172513 -410.2992306037408 -24.287240621845061 3.8763544973620121 LIF_exc e VisL4 147.69230769230768
61 100000101 31.744750610459008 -371.66076371003686 3.8258249519091945 5.4880543608451413 LIF_exc e VisL4 152.30769230769229
62 100000101 1.1988972636940394 -356.69683433549267 -34.581542287172439 0.65871304703900957 LIF_exc e VisL4 156.92307692307691
63 100000101 15.463602704333196 -322.85867919007472 -29.328269131098867 4.6081517785393915 LIF_exc e VisL4 161.53846153846152
64 100000101 2.8486688373460822 -372.69341095263792 22.203799854165375 3.6827138461957225 LIF_exc e VisL4 166.15384615384613
65 100000101 31.101017260006458 -389.60763500435428 -29.107575675726583 2.253483732565388 LIF_exc e VisL4 170.76923076923075
66 100000101 -21.606091103830231 -339.38365017739807 -33.18760248814764 4.3927628171151607 LIF_exc e VisL4 175.38461538461536
67 100000101 -20.928931865174029 -338.43262597903475 16.012932929658021 1.7254700135726242 LIF_exc e VisL4 179.99999999999997
68 100000101 12.930689199194347 -347.85492912077251 -22.363807626565869 2.1648477127667922 LIF_exc e VisL4 184.61538461538458
69 100000101 13.305697378918875 -346.70939281146156 -29.098250817267587 2.9509460362455937 LIF_exc e VisL4 189.23076923076923
70 100000101 -22.786021232398028 -399.21706099529769 -27.033759299536452 4.4907352075116922 LIF_exc e VisL4 193.84615384615384
71 100000101 -8.6548804518505271 -417.84215889400463 24.641275367572593 0.64637125741837087 LIF_exc e VisL4 198.46153846153845
72 100000101 17.259123344378107 -352.27982414336742 -15.113437238318038 0.064989823691054355 LIF_exc e VisL4 203.07692307692307
73 100000101 -41.934360757321727 -382.56926225240903 -4.1070663372148077 4.1192178907476791 LIF_exc e VisL4 207.69230769230768
74 100000101 -0.66788099516286303 -344.08073610814125 43.687783872198821 0.65011280732355969 LIF_exc e VisL4 212.30769230769229
75 100000101 -20.956357872965384 -391.0779081691129 37.013438121719886 2.359262645190042 LIF_exc e VisL4 216.92307692307691
76 100000101 1.583073896023967 -386.15054724304429 34.641903581533207 5.7800466453499801 LIF_exc e VisL4 221.53846153846152
77 100000101 -25.592170041235921 -370.15507984289582 12.522245912229135 4.9157420678157111 LIF_exc e VisL4 226.15384615384613
78 100000101 7.35411272956937 -356.08372552678276 -42.298182218708426 2.7844973117161427 LIF_exc e VisL4 230.76923076923075
79 100000101 40.928030846149376 -322.72350530972295 10.618709601082459 5.0091969404955066 LIF_exc e VisL4 235.38461538461536
80 100000101 -28.618790289651169 -390.42629899118924 31.602601932830297 3.3128295290911458 LIF_exc e VisL4 239.99999999999997
81 100000101 -9.0757434235787695 -399.43426490430954 -36.134648072429876 5.4105677051366934 LIF_exc e VisL4 244.61538461538458
82 100000101 26.328186632131608 -400.62462612986633 33.384473417073501 0.59139836145448643 LIF_exc e VisL4 249.2307692307692
83 100000101 -29.613448470207967 -371.75378649971515 20.620812451744673 4.3794041843928797 LIF_exc e VisL4 253.84615384615381
84 100000101 27.597512755533966 -322.91784357768552 -29.750451845581797 5.0392677526100291 LIF_exc e VisL4 258.46153846153845
85 100000101 14.511536662281646 -378.48517901848061 -25.344454370383048 4.6167729361309533 LIF_exc e VisL4 263.07692307692304
86 100000101 36.805813624612036 -328.64884131114803 -0.75247385237562359 3.2944358851579683 LIF_exc e VisL4 267.69230769230768
87 100000101 19.505004936060512 -346.76320529857696 16.501848264390134 3.911902844246208 LIF_exc e VisL4 272.30769230769226
88 100000101 18.782133620769756 -376.384517158645 10.507141871713042 5.867378804666096 LIF_exc e VisL4 276.92307692307691
89 100000101 -10.2412952794693 -397.92349822429077 -20.959360643234302 0.62864114371705926 LIF_exc e VisL4 281.53846153846149
90 100000101 -22.056934012633764 -349.06222286464242 -33.891744492982731 1.9045566860047707 LIF_exc e VisL4 286.15384615384613
91 100000101 -36.858767462040618 -391.57036823460669 -17.475627126323545 3.8700236647348443 LIF_exc e VisL4 290.76923076923072
92 100000101 -15.378638182028947 -327.01861526147377 -27.270967828631377 4.3688509978108998 LIF_exc e VisL4 295.38461538461536
93 100000101 -37.052731011505216 -402.40652244413309 -2.3223578683947759 3.5285171483542879 LIF_exc e VisL4 300.0
94 100000101 -35.829018824081857 -353.34664455065672 -4.2218885789629423 0.11432167980127307 LIF_exc e VisL4 304.61538461538458
95 100000101 25.095917699039749 -354.2439741264202 28.160830695698426 5.9766893533137138 LIF_exc e VisL4 309.23076923076923
96 100000101 -9.006128817504953 -414.83353163824108 27.633098694126751 0.62016940268110554 LIF_exc e VisL4 313.84615384615381
97 100000101 -21.975210732819789 -353.67108302741349 14.755576931342308 4.3758112154258448 LIF_exc e VisL4 318.46153846153845
98 100000101 -30.972541049064578 -383.23090454106597 16.535026901222157 1.9307950532035385 LIF_exc e VisL4 323.07692307692304
99 100000101 6.7235878947426091 -412.92672280935096 27.996626905342648 4.0393830743419086 LIF_exc e VisL4 327.69230769230768
100 100000101 5.9248002627819503 -389.73649725267865 37.536900122912314 1.8188086637755261 LIF_exc e VisL4 332.30769230769226
101 100000101 1.4464282865752693 -338.76144095461115 -36.524954892807131 1.3891613280571875 LIF_exc e VisL4 336.92307692307691
102 100000101 -19.49571990046611 -383.56245213265225 29.249687939974581 2.20801552586317 LIF_exc e VisL4 341.53846153846149
103 100000101 36.166111845291532 -339.26609699970527 5.9314416941364794 5.5917372910531089 LIF_exc e VisL4 346.15384615384613
104 100000101 35.165995888282154 -386.24065461032887 1.3747333735943121 1.8233225079415105 LIF_exc e VisL4 350.76923076923072
105 100000101 -20.00643105524043 -371.92767308483855 15.191057478126856 0.26986488084846549 LIF_exc e VisL4 355.38461538461536
106 100000102 -29.589549667766477 -355.79780390881069 3.0322814170014318 1.508731527840786 LIF_inh i VisL4 NA
107 100000102 -29.538145108649463 -326.46373126367791 -1.6301619828386447 1.212826818998048 LIF_inh i VisL4 NA
108 100000102 -18.534151617464442 -417.33466575821728 31.626314959233159 4.9288703496973145 LIF_inh i VisL4 NA
109 100000102 20.349750620559774 -374.32721095762122 -17.760131161485791 1.8571980394719176 LIF_inh i VisL4 NA
110 100000102 -2.1304658791938591 -364.99617187415134 -31.063887019669135 4.0735133692626633 LIF_inh i VisL4 NA
111 100000102 -16.966214490993732 -371.16798437393038 -23.458249212483114 1.8829932706538275 LIF_inh i VisL4 NA
112 100000102 -7.0108622732094101 -344.69030287232363 40.93511394085305 0.62713134499057044 LIF_inh i VisL4 NA
113 100000102 22.797399268711455 -372.46526622320312 -29.098204857126628 4.8163845531075653 LIF_inh i VisL4 NA
114 100000102 -11.342867871243694 -404.74942185347356 -18.629608938034341 3.9716299045413237 LIF_inh i VisL4 NA
115 100000102 -2.9641913041222985 -397.45744186844604 33.841367017563826 4.1209439704393667 LIF_inh i VisL4 NA
116 100000102 34.666658596604968 -376.29698790109416 -2.3931294597265924 3.9142848731940134 LIF_inh i VisL4 NA
117 100000102 -11.82037871881843 -338.7775420358721 41.222854002274815 3.8308104235388019 LIF_inh i VisL4 NA
118 100000102 7.6822271825301431 -328.49947311134491 -42.954120509402912 4.1289747853106791 LIF_inh i VisL4 NA
119 100000102 -33.778317860697086 -379.76381109448431 24.160087895683649 4.3786557114349716 LIF_inh i VisL4 NA
