node_id node_type_id x_soma y_soma z_soma rotation_angle_yaxis pop_name ei location tuning_angle
0 395830185 -14.775334676776907 -393.32317343648947 -13.010779224153094 4.4458443304881152 Scnn1a e VisL4 0.0
1 395830185 6.1466634450058555 -400.57702645854266 12.010497955817293 0.17647605443032702 Scnn1a e VisL4 9.7297297297297298
2 395830185 -30.439081921669093 -323.65761883231386 -18.315645668150992 4.7549421151423381 Scnn1a e VisL4 19.45945945945946
3 395830185 -30.923919181010326 -340.83961569736181 -18.92451403803932 6.1045916674021594 Scnn1a e VisL4 29.189189189189189
4 395830185 29.537087272358189 -348.54411756573035 9.5811002291549769 0.71430252965417795 Scnn1a e VisL4 38.918918918918919
5 395830185 -3.03187479079121 -375.74489396278352 10.241438090658539 6.158744940940152 Scnn1a e VisL4 48.648648648648646
6 395830185 18.047439313145738 -358.39234712452986 -1.1706734729308286 2.9517466921553313 Scnn1a e VisL4 58.378378378378379
7 395830185 23.867310878230828 -362.73092467945526 9.5035230267675921 2.4153686131497847 Scnn1a e VisL4 68.108108108108112
8 395830185 -3.6193581238214021 -366.85827210212716 20.217753091655791 4.4369263060237811 Scnn1a e VisL4 77.837837837837839
9 395830185 27.02559046650688 -365.62733918685319 5.0904423692037888 1.8763544510687684 Scnn1a e VisL4 87.567567567567565
10 395830185 -23.005862345420137 -416.53724886020518 -30.149739323280759 5.7705810598415468 Scnn1a e VisL4 97.297297297297291
11 395830185 -23.354109446726035 -361.28908988299548 -15.727722505887307 5.1362017663950938 Scnn1a e VisL4 107.02702702702703
12 395830185 -7.7436004227270256 -390.70293940500426 -25.489461300629184 0.19907888034227658 Scnn1a e VisL4 116.75675675675676
13 395830185 -0.82869160489542848 -401.3353333186501 -30.998057514885485 3.1013822962639304 Scnn1a e VisL4 126.48648648648648
14 395830185 -13.562812009544038 -382.41692255304866 30.984764208258568 2.256372680050081 Scnn1a e VisL4 136.21621621621622
15 395830185 -5.245996827784996 -409.54915714384509 32.921772985018819 4.0042065503100526 Scnn1a e VisL4 145.94594594594594
16 395830185 -6.1733207645542425 -340.12972922538836 18.272291238078097 4.5584189834366038 Scnn1a e VisL4 155.67567567567568
17 395830185 -3.2018362880026685 -399.35698531537793 -26.3936520419307 4.2570046443054368 Scnn1a e VisL4 165.40540540540542
18 395830185 -21.399172813644761 -361.06596385600574 -28.546835587389019 0.22712432274965419 Scnn1a e VisL4 175.13513513513513
19 395830185 -0.62801161816495243 -371.63662357898511 -30.589470193105711 5.1391905128584039 Scnn1a e VisL4 184.86486486486487
20 395830185 -10.324795838882999 -399.30419397141526 37.347508600225318 6.0445759682323574 Scnn1a e VisL4 194.59459459459458
21 395830185 -3.0518440797023842 -411.23307831924569 23.302037477979503 0.29477476715122108 Scnn1a e VisL4 204.32432432432432
22 395830185 3.6563658721610062 -391.66482162767937 5.0398487799104377 0.66556262785370712 Scnn1a e VisL4 214.05405405405406
23 395830185 21.990995825639899 -419.89222374150836 14.670760096138405 0.33056132623622764 Scnn1a e VisL4 223.78378378378378
24 395830185 -35.569062367561052 -418.61933598794127 -14.435785881184914 0.04040900655210948 Scnn1a e VisL4 233.51351351351352
25 395830185 -24.997057331575288 -371.24801207148948 24.175071169489232 0.35629187916645894 Scnn1a e VisL4 243.24324324324326
26 395830185 26.646997423852447 -325.30962867908755 27.368986562319868 3.2609224640069625 Scnn1a e VisL4 252.97297297297297
27 395830185 8.9911778016731088 -364.73298077094171 37.323346495108062 5.2019693368035274 Scnn1a e VisL4 262.70270270270271
