timestamps population node_ids
579.9000000001204 biocell 0
2229.8999999994467 biocell 0
2118.899999999043 biocell 0
2007.7999999988217 biocell 0
1896.6999999989227 biocell 0
1785.299999999024 biocell 0
1673.8999999991254 biocell 0
1562.3999999992268 biocell 0
1451.099999999328 biocell 0
1340.2999999994288 biocell 0
1230.5999999995286 biocell 0
1122.9999999996264 biocell 0
1019.2999999997209 biocell 0
921.9999999998092 biocell 0
833.8999999998894 biocell 0
757.1999999999591 biocell 0
691.400000000019 biocell 0
633.7000000000714 biocell 0
2340.79999999985 biocell 0
2451.7000000002536 biocell 0
